from	to	ver[el[, 1], ]	ver2[el[, 2], ]
715	62	12_15124372	12_14925728
716	62	12_16061598	12_14925728
717	62	12_16499907	12_14925728
718	2842	12_22191147	12_22841539
719	2842	12_22692467	12_22841539
720	2842	12_24982749	12_22841539
721	2842	12_25101330	12_22841539
722	64	12_27088464	12_29529425
723	64	12_27931486	12_29529425
724	2843	12_28342751	12_28119764
725	2844	12_29271096	12_29376124
726	2844	12_29297976	12_29376124
726	64	12_29297976	12_29529425
727	64	12_30846016	12_29529425
728	2844	12_30906902	12_29376124
728	64	12_30906902	12_29529425
729	2845	12_31453215	12_32528608
730	2845	12_31476368	12_32528608
731	64	12_31479638	12_29529425
731	2845	12_31479638	12_32528608
732	2845	12_31545446	12_32528608
733	2845	12_31597896	12_32528608
734	2845	12_31739520	12_32528608
735	2845	12_31799951	12_32528608
736	2845	12_32831479	12_32528608
737	2845	12_32903689	12_32528608
738	65	12_33514450	12_33590682
739	66	12_46385539	12_46660473
740	66	12_47735656	12_46660473
741	66	12_48099114	12_46660473
742	66	12_48742068	12_46660473
743	2846	12_54066509	12_53953615
744	2847	12_54184264	12_54374705
745	2847	12_54325261	12_54374705
745	2408	12_54325261	12_54438744
746	2847	12_54347781	12_54374705
746	2408	12_54347781	12_54438744
747	2408	12_54384962	12_54438744
748	2408	12_54386487	12_54438744
749	2847	12_54402007	12_54374705
750	2847	12_54410340	12_54374705
751	2847	12_54418775	12_54374705
752	2847	12_54552625	12_54374705
752	2408	12_54552625	12_54438744
753	67	12_54580445	12_54362426
753	2847	12_54580445	12_54374705
753	2408	12_54580445	12_54438744
754	67	12_54689885	12_54362426
755	2847	12_54757256	12_54374705
756	2847	12_54780495	12_54374705
757	2848	12_55040324	12_55369972
758	68	12_56113720	12_56116659
759	69	12_56214687	12_56236275
760	68	12_56320429	12_56116659
760	69	12_56320429	12_56236275
761	68	12_56324082	12_56116659
761	69	12_56324082	12_56236275
762	68	12_56328877	12_56116659
762	69	12_56328877	12_56236275
763	68	12_56434788	12_56116659
764	68	12_56497138	12_56116659
765	68	12_56499407	12_56116659
766	68	12_56510912	12_56116659
767	68	12_56513471	12_56116659
768	68	12_56523367	12_56116659
769	68	12_56581323	12_56116659
770	68	12_56691696	12_56116659
771	68	12_56705304	12_56116659
772	69	12_56745636	12_56236275
773	69	12_57419095	12_56236275
773	71	12_57419095	12_57992706
774	71	12_57643881	12_57992706
775	71	12_57821437	12_57992706
776	2415	12_57841970	12_57921079
776	71	12_57841970	12_57992706
777	2415	12_57847046	12_57921079
777	71	12_57847046	12_57992706
778	2415	12_57868429	12_57921079
779	2415	12_57938678	12_57921079
780	2415	12_57981696	12_57921079
781	2415	12_58024484	12_57921079
781	71	12_58024484	12_57992706
782	71	12_58057126	12_57992706
783	71	12_58085922	12_57992706
784	2415	12_58107250	12_57921079
784	71	12_58107250	12_57992706
785	69	12_58130768	12_56236275
785	2415	12_58130768	12_57921079
785	71	12_58130768	12_57992706
786	2415	12_58134516	12_57921079
786	71	12_58134516	12_57992706
787	2415	12_58141865	12_57921079
788	69	12_58150540	12_56236275
788	2415	12_58150540	12_57921079
789	69	12_58161745	12_56236275
789	2415	12_58161745	12_57921079
790	69	12_58173701	12_56236275
790	2415	12_58173701	12_57921079
791	2415	12_58210700	12_57921079
792	2415	12_58236623	12_57921079
793	68	12_58332587	12_56116659
793	69	12_58332587	12_56236275
794	72	12_65330524	12_65659847
795	73	12_66563076	12_69736454
796	73	12_69000048	12_69736454
797	73	12_69180877	12_69736454
798	73	12_69591231	12_69736454
799	73	12_69977699	12_69736454
800	73	12_70001847	12_69736454
801	73	12_70633189	12_69736454
802	62	12_72056566	12_14925728
802	64	12_72056566	12_29529425
802	73	12_72056566	12_69736454
803	73	12_72058538	12_69736454
804	73	12_72146912	12_69736454
805	73	12_72232054	12_69736454
806	2849	12_81518471	12_80836433
807	64	12_82751931	12_29529425
808	2850	12_88427740	12_96337799
809	74	12_92814194	12_92528801
810	74	12_92815378	12_92528801
811	74	12_92936989	12_92528801
812	2851	12_93956470	12_94135297
813	2851	12_93963636	12_94135297
814	75	12_96248886	12_96388569
815	75	12_96583455	12_96388569
816	75	12_96697288	12_96388569
817	2850	12_96792262	12_96337799
817	2852	12_96792262	12_96366371
817	75	12_96792262	12_96388569
818	2850	12_96882800	12_96337799
818	2852	12_96882800	12_96366371
818	75	12_96882800	12_96388569
819	76	12_97824483	12_97957194
820	2850	12_98986764	12_96337799
820	75	12_98986764	12_96388569
820	77	12_98986764	12_110434549
821	77	12_98992214	12_110434549
822	2850	12_99035902	12_96337799
822	75	12_99035902	12_96388569
822	77	12_99035902	12_110434549
823	75	12_100532837	12_96388569
824	2853	12_103343444	12_103695027
825	2854	12_104842999	12_105126652
826	2854	12_105347867	12_105126652
827	77	12_110716078	12_110434549
828	77	12_110904166	12_110434549
828	2855	12_110904166	12_111015526
829	2855	12_110906266	12_111015526
830	2855	12_110938613	12_111015526
831	2856	12_111142753	12_110987539
832	77	12_111179428	12_110434549
833	2857	12_114367078	12_113917120
834	2858	12_118447916	12_118770207
835	2858	12_118497788	12_118770207
836	2858	12_118799031	12_118770207
837	2858	12_118813520	12_118770207
838	2859	12_124765999	12_125147674
839	2860	12_125048886	12_124872021
839	2859	12_125048886	12_125147674
840	2860	12_125353726	12_124872021
841	2860	12_125400557	12_124872021
842	80	12_125669906	12_130384559
843	80	12_128750189	12_130384559
844	80	12_129149066	12_130384559
845	77	12_129304621	12_110434549
846	80	12_129332734	12_130384559
847	2861	12_131351684	12_132258331
848	2861	12_131355544	12_132258331
849	82	12_133327359	12_133482695
850	82	12_133612719	12_133482695
851	138	12_133653493	19_58214985
852	82	12_133706248	12_133482695
853	82	12_133786908	12_133482695
854	2862	13_27736603	13_28714372
855	2863	13_27823081	13_27749280
856	2862	13_27996285	13_28714372
857	2864	13_28400694	13_28127241
858	89	13_28489531	13_100615888
859	89	13_28541808	13_100615888
860	2862	13_29230456	13_28714372
861	83	13_31505965	13_31473111
862	2865	13_44714492	13_44986214
863	2866	13_45871680	13_45617214
864	2866	13_45909819	13_45617214
865	2866	13_45913813	13_45617214
866	85	13_46784187	13_46679137
867	2867	13_49547677	13_49365677
868	2868	13_50068620	13_50185783
869	2869	13_50653452	13_51163285
870	2870	13_51381938	13_50813582
871	86	13_53024150	13_53312334
872	86	13_53224503	13_53312334
872	87	13_53224503	13_53422385
873	86	13_53383736	13_53312334
874	2862	13_60969152	13_28714372
875	84	13_79174497	13_36048095
875	89	13_79174497	13_100615888
876	2871	13_91998121	13_91806972
876	2872	13_91998121	13_99215278
877	2872	13_97870937	13_99215278
877	2873	13_97870937	13_107222545
878	88	13_98086199	13_100141813
879	88	13_99850109	13_100141813
880	2873	13_103053485	13_107222545
881	90	13_103246239	13_103717950
882	2873	13_103423993	13_107222545
883	2873	13_103459517	13_107222545
884	2873	13_107219738	13_107222545
885	2874	13_111266228	13_111835737
886	2874	13_111358825	13_111835737
887	2874	13_111559126	13_111835737
888	2875	13_112239460	13_112975719
889	2876	14_20931342	14_21727404
890	2876	14_21849555	14_21727404
891	2876	14_21860168	14_21727404
892	2876	14_21906198	14_21727404
893	2876	14_21941670	14_21727404
894	2876	14_21968921	14_21727404
895	2876	14_21982726	14_21727404
896	2877	14_23021261	14_22190835
896	2878	14_23021261	14_22388138
897	2878	14_23057696	14_22388138
898	2879	14_24561061	14_24741468
899	2876	14_24583394	14_21727404
899	2879	14_24583394	14_24741468
900	2879	14_24605003	14_24741468
901	2879	14_24615500	14_24741468
902	2879	14_24629125	14_24741468
903	2879	14_24636970	14_24741468
904	2879	14_24656814	14_24741468
905	2879	14_24674183	14_24741468
906	2879	14_24677636	14_24741468
907	2876	14_24683387	14_21727404
907	2879	14_24683387	14_24741468
908	2879	14_24699675	14_24741468
909	2879	14_24702554	14_24741468
910	2879	14_24765344	14_24741468
911	2879	14_24800814	14_24741468
912	2879	14_24894613	14_24741468
913	2879	14_24899592	14_24741468
914	2879	14_24908556	14_24741468
915	2880	14_29942897	14_29226576
916	2880	14_30740351	14_29226576
917	2881	14_31607757	14_31389049
918	2882	14_36985647	14_37117622
919	92	14_39568943	14_45578653
920	92	14_39639318	14_45578653
921	92	14_39697194	14_45578653
922	92	14_39727047	14_45578653
923	92	14_39734691	14_45578653
924	92	14_39897769	14_45578653
925	92	14_45366137	14_45578653
926	92	14_45375425	14_45578653
927	92	14_45426838	14_45578653
928	92	14_45508577	14_45578653
929	92	14_45552997	14_45578653
930	92	14_45602375	14_45578653
931	92	14_45711855	14_45578653
932	92	14_45743240	14_45578653
933	2883	14_50692824	14_51248405
934	2884	14_53016777	14_52317443
935	2884	14_53173217	14_52317443
936	2885	14_55737572	14_55863241
937	2886	14_57291502	14_57276161
938	2885	14_57732805	14_55863241
939	2887	14_61440059	14_61107551
940	2887	14_61445264	14_61107551
941	2887	14_61649042	14_61107551
942	2887	14_61727941	14_61107551
943	2887	14_61738065	14_61107551
944	2888	14_64799141	14_65093425
945	2888	14_65005478	14_65093425
946	2888	14_65010949	14_65093425
947	93	14_65566218	14_65371027
948	2889	14_90083306	14_89922200
949	2889	14_90108417	14_89922200
950	2890	14_92408551	14_92045328
951	95	14_92567852	14_93214374
952	95	14_92585886	14_93214374
953	95	14_92781951	14_93214374
954	95	14_93259738	14_93214374
955	95	14_93673394	14_93214374
956	95	14_93795294	14_93214374
957	96	14_94383386	14_94914206
957	98	14_94383386	14_101505152
958	2891	14_99728496	14_98624921
959	2892	14_100569793	14_100494351
960	2892	14_100621624	14_100494351
961	2439	14_100835243	14_102094155
962	2439	14_101139205	14_102094155
963	2439	14_101188816	14_102094155
964	2439	14_101311084	14_102094155
965	2439	14_101320467	14_102094155
966	2439	14_101332251	14_102094155
967	2439	14_101362911	14_102094155
968	2439	14_101364465	14_102094155
969	2439	14_101374155	14_102094155
970	2439	14_101488329	14_102094155
971	2439	14_101515628	14_102094155
972	97	14_101891533	14_101410427
972	98	14_101891533	14_101505152
973	99	15_25327539	15_25430240
974	99	15_25454966	15_25430240
975	99	15_25460589	15_25430240
976	2893	15_30246484	15_29962617
977	2893	15_30364788	15_29962617
978	2894	15_40329868	15_40384353
979	2894	15_40399328	15_40384353
980	2894	15_40452066	15_40384353
981	2894	15_40509440	15_40384353
982	2894	15_40566825	15_40384353
983	2894	15_40597936	15_40384353
984	2895	15_40956131	15_41307547
985	2895	15_41181631	15_41307547
986	2895	15_41215397	15_41307547
987	2895	15_41240696	15_41307547
988	2896	15_49907307	15_50147521
989	100	15_55489125	15_53074121
990	2897	15_63480443	15_63774930
991	2897	15_63882538	15_63774930
992	2897	15_64385582	15_63774930
993	2897	15_64387753	15_63774930
994	2898	15_81269874	15_81627638
995	2898	15_81290649	15_81627638
996	2899	15_85931167	15_86019830
997	2899	15_86189905	15_86019830
997	2900	15_86189905	15_86283203
998	2899	15_86313461	15_86019830
999	2900	15_89008320	15_86283203
1000	2901	15_89873712	15_89972072
1001	2901	15_89907341	15_89972072
1002	2902	15_96872100	15_95806673
1003	101	15_101088150	15_100888624
1004	101	15_101139327	15_100888624
1005	2903	16_1726640	16_1504233
1006	102	16_2860645	16_2769028
1007	102	16_2870532	16_2769028
1008	102	16_3052027	16_2769028
1009	102	16_3118038	16_2769028
1010	2904	16_25023240	16_25188591
1011	2905	16_27206085	16_27229147
1012	2905	16_27322988	16_27229147
1013	2905	16_27412699	16_27229147
1014	104	16_31278701	16_31072183
1015	104	16_31359193	16_31072183
1016	104	16_31439056	16_31072183
1017	104	16_31466454	16_31072183
1018	104	16_31879803	16_31072183
1019	2906	16_48416964	16_48532956
1020	2907	16_54961772	16_54323742
1021	2908	16_55508893	16_55861580
1022	2908	16_55539148	16_55861580
1023	2909	16_57995826	16_57792173
1024	2909	16_58031455	16_57792173
1025	106	16_71917414	16_72083917
1026	106	16_74330045	16_72083917
1026	107	16_74330045	16_75655746
1027	107	16_74698813	16_75655746
1028	107	16_75464687	16_75655746
1029	107	16_75679377	16_75655746
1030	107	16_77219864	16_75655746
1031	2910	16_84650206	16_84553796
1032	2910	16_84677967	16_84553796
1033	2910	16_84728548	16_84553796
1034	108	16_85928199	16_86542832
1035	108	16_86376427	16_86542832
1036	109	16_87424528	16_87734983
1037	2911	16_89154236	16_89024680
1038	2911	16_89231413	16_89024680
1039	2912	17_256417	17_656811
1039	2913	17_256417	17_904620
1040	2912	17_262444	17_656811
1040	2913	17_262444	17_904620
1041	2913	17_682085	17_904620
1042	2913	17_685906	17_904620
1043	2912	17_879345	17_656811
1044	2912	17_893240	17_656811
1045	2914	17_1301340	17_1279898
1046	2914	17_1395708	17_1279898
1047	2914	17_1412771	17_1279898
1048	2914	17_1464947	17_1279898
1049	2914	17_1512131	17_1279898
1050	2914	17_1529960	17_1279898
1051	110	17_5320579	17_6345437
1052	110	17_5341583	17_6345437
1053	110	17_5371077	17_6345437
1054	110	17_5384556	17_6345437
1055	110	17_5416343	17_6345437
1056	110	17_5480221	17_6345437
1057	110	17_6539466	17_6345437
1058	111	17_7977175	17_8645439
1059	111	17_8020450	17_8645439
1060	111	17_8208923	17_8645439
1061	111	17_8278830	17_8645439
1062	111	17_8281041	17_8645439
1063	111	17_8298643	17_8645439
1064	111	17_8336430	17_8645439
1065	2479	17_8660389	17_8377785
1066	111	17_8866972	17_8645439
1067	2915	17_15845336	17_15817984
1068	2915	17_15886818	17_15817984
1069	2916	17_17583162	17_17689361
1070	2917	17_19879250	17_20837765
1071	2918	17_27046828	17_27127476
1072	2918	17_27048612	17_27127476
1073	2918	17_27049991	17_27127476
1074	2918	17_27218242	17_27127476
1075	2918	17_27229175	17_27127476
1076	2918	17_27278716	17_27127476
1077	2919	17_29701174	17_29388604
1078	120	17_35287723	17_46653916
1078	121	17_35287723	17_46660464
1078	2920	17_35287723	17_46668810
1078	122	17_35287723	17_46670497
1078	2921	17_35287723	17_46676325
1078	123	17_35287723	17_59527633
1078	2922	17_35287723	17_79364206
1078	2923	17_35287723	17_79373803
1079	2924	17_38268855	17_38473747
1080	2924	17_38460840	17_38473747
1081	2924	17_38719900	17_38473747
1082	2925	17_39470890	17_39009518
1083	2925	17_39504083	17_39009518
1084	2925	17_39524670	17_39009518
1085	2925	17_39546634	17_39009518
1086	2925	17_39556895	17_39009518
1087	2925	17_39574057	17_39009518
1088	2925	17_39589780	17_39009518
1089	2925	17_39622632	17_39009518
1090	2925	17_39637234	17_39009518
1091	2925	17_39647726	17_39009518
1092	2925	17_39649147	17_39009518
1093	2925	17_39664327	17_39009518
1094	2925	17_39722106	17_39009518
1095	2925	17_39742294	17_39009518
1096	2925	17_39844917	17_39009518
1097	115	17_40058447	17_40256293
1098	115	17_40117012	17_40256293
1098	2926	17_40117012	17_40465811
1099	115	17_40168222	17_40256293
1100	115	17_40203266	17_40256293
1101	2926	17_40331443	17_40465811
1102	2926	17_40422306	17_40465811
1103	2926	17_40427774	17_40465811
1104	2926	17_40543687	17_40465811
1105	2926	17_40573100	17_40465811
1106	2926	17_40584162	17_40465811
1107	2926	17_40608759	17_40465811
1108	116	17_41082543	17_41517450
1109	121	17_45906204	17_46660464
1110	121	17_46017787	17_46660464
1111	117	17_46047820	17_46613048
1111	120	17_46047820	17_46653916
1111	121	17_46047820	17_46660464
1112	121	17_46109003	17_46660464
1112	2920	17_46109003	17_46668810
1112	122	17_46109003	17_46670497
1112	2921	17_46109003	17_46676325
1113	2920	17_46123289	17_46668810
1113	2921	17_46123289	17_46676325
1114	121	17_46163665	17_46660464
1114	2920	17_46163665	17_46668810
1114	2921	17_46163665	17_46676325
1115	2920	17_46176874	17_46668810
1115	2921	17_46176874	17_46676325
1116	121	17_46229768	17_46660464
1116	2920	17_46229768	17_46668810
1116	122	17_46229768	17_46670497
1116	2921	17_46229768	17_46676325
1117	121	17_46271301	17_46660464
1117	2920	17_46271301	17_46668810
1118	119	17_46371490	17_46633399
1118	2927	17_46371490	17_46639821
1118	2928	17_46371490	17_46647450
1118	120	17_46371490	17_46653916
1118	121	17_46371490	17_46660464
1118	2920	17_46371490	17_46668810
1118	122	17_46371490	17_46670497
1118	2921	17_46371490	17_46676325
1119	2928	17_46456641	17_46647450
1119	120	17_46456641	17_46653916
1119	121	17_46456641	17_46660464
1119	2920	17_46456641	17_46668810
1119	122	17_46456641	17_46670497
1119	2921	17_46456641	17_46676325
1120	2928	17_46505978	17_46647450
1120	121	17_46505978	17_46660464
1120	2920	17_46505978	17_46668810
1120	122	17_46505978	17_46670497
1120	2921	17_46505978	17_46676325
1121	2928	17_46795626	17_46647450
1121	121	17_46795626	17_46660464
1121	2920	17_46795626	17_46668810
1121	122	17_46795626	17_46670497
1121	2921	17_46795626	17_46676325
1122	2928	17_46803742	17_46647450
1122	121	17_46803742	17_46660464
1122	2920	17_46803742	17_46668810
1122	2921	17_46803742	17_46676325
1122	2922	17_46803742	17_79364206
1123	2920	17_46807448	17_46668810
1123	2921	17_46807448	17_46676325
1124	121	17_47089144	17_46660464
1125	2929	17_61548609	17_61505124
1126	2929	17_61620375	17_61505124
1126	2930	17_61620375	17_61509289
1126	2931	17_61620375	17_61524925
1127	2929	17_61649903	17_61505124
1127	2930	17_61649903	17_61509289
1128	2929	17_61677598	17_61505124
1128	2930	17_61677598	17_61509289
1128	2931	17_61677598	17_61524925
1129	2929	17_61698007	17_61505124
1129	2930	17_61698007	17_61509289
1129	2931	17_61698007	17_61524925
1130	2929	17_61763902	17_61505124
1130	2930	17_61763902	17_61509289
1131	2930	17_61815822	17_61509289
1132	2929	17_61902310	17_61505124
1132	2930	17_61902310	17_61509289
1133	2930	17_61913594	17_61509289
1134	2932	17_64629562	17_64289491
1135	2933	17_65359703	17_65485742
1136	124	17_65735346	17_66446836
1137	124	17_65984671	17_66446836
1138	124	17_66024813	17_66446836
1139	124	17_66229345	17_66446836
1140	124	17_66283756	17_66446836
1141	124	17_66382529	17_66446836
1142	124	17_66499140	17_66446836
1143	2934	17_73796527	17_73819849
1144	2935	17_75138085	17_75076469
1145	2936	17_77748700	17_79308819
1145	2937	17_77748700	17_79314556
1145	2922	17_77748700	17_79364206
1145	2923	17_77748700	17_79373803
1145	2938	17_77748700	17_79375301
1145	2939	17_77748700	17_79415866
1146	121	17_77773717	17_46660464
1146	2920	17_77773717	17_46668810
1146	122	17_77773717	17_46670497
1146	2936	17_77773717	17_79308819
1146	2937	17_77773717	17_79314556
1146	2922	17_77773717	17_79364206
1146	2923	17_77773717	17_79373803
1146	2938	17_77773717	17_79375301
1146	2719	17_77773717	7_1280205
1147	2937	17_77782841	17_79314556
1147	2922	17_77782841	17_79364206
1147	2923	17_77782841	17_79373803
1147	2938	17_77782841	17_79375301
1148	2937	17_77811105	17_79314556
1148	2922	17_77811105	17_79364206
1148	2923	17_77811105	17_79373803
1149	2940	17_78388411	17_78734409
1149	2941	17_78388411	17_78860354
1150	2941	17_78446169	17_78860354
1151	2941	17_78518325	17_78860354
1152	2922	17_79281598	17_79364206
1152	2923	17_79281598	17_79373803
1152	2938	17_79281598	17_79375301
1153	2922	17_79303822	17_79364206
1153	2938	17_79303822	17_79375301
1154	2942	17_79371698	17_79262733
1154	2936	17_79371698	17_79308819
1154	2937	17_79371698	17_79314556
1155	2942	17_79477581	17_79262733
1155	2937	17_79477581	17_79314556
1155	2922	17_79477581	17_79364206
1155	2923	17_79477581	17_79373803
1155	2938	17_79477581	17_79375301
1156	2937	17_79483447	17_79314556
1157	125	17_79973854	17_80163951
1158	125	17_79993402	17_80163951
1159	125	17_80030209	17_80163951
1160	125	17_80264557	17_80163951
1161	2943	17_80307309	17_80443474
1162	125	17_80374400	17_80163951
1163	125	17_80465467	17_80163951
1164	2944	18_21164335	18_21593861
1165	2944	18_21571428	18_21593861
1166	128	18_67871441	18_72162045
1167	128	18_71812557	18_72162045
1168	128	18_74205983	18_72162045
1169	2945	19_2228091	19_1956800
1170	2945	19_2325889	19_1956800
1171	2946	19_4121257	19_4045551
1172	129	19_10116136	19_10043738
1173	129	19_10195234	19_10043738
1174	129	19_10203904	19_10043738
1175	129	19_10215285	19_10043738
1176	129	19_10228245	19_10043738
1177	129	19_10305213	19_10043738
1178	129	19_10319223	19_10043738
1179	129	19_10360796	19_10043738
1180	129	19_10397276	19_10043738
1181	129	19_10482404	19_10043738
1182	129	19_10511971	19_10043738
1183	129	19_10516027	19_10043738
1184	129	19_10626941	19_10043738
1185	2947	19_10733589	19_10686370
1186	2947	19_10761038	19_10686370
1187	2947	19_10777033	19_10686370
1188	2948	19_11255894	19_11288424
1189	2948	19_11589378	19_11288424
1190	131	19_18041577	19_17664165
1191	2949	19_30096616	19_30174603
1192	2950	19_33458107	19_33171767
1193	82	19_37340147	12_133482695
1193	138	19_37340147	19_58214985
1194	138	19_37341541	19_58214985
1195	138	19_37662459	19_58214985
1196	138	19_37726761	19_58214985
1197	138	19_37856678	19_58214985
1198	132	19_44327406	19_44574337
1199	132	19_44432897	19_44574337
1200	132	19_44452158	19_44574337
1200	138	19_44452158	19_58214985
1201	138	19_44483713	19_58214985
1202	132	19_44501204	19_44574337
1202	138	19_44501204	19_58214985
1203	132	19_44594366	19_44574337
1204	138	19_44616755	19_58214985
1205	138	19_44715761	19_58214985
1206	138	19_44753788	19_58214985
1207	132	19_44808745	19_44574337
1207	138	19_44808745	19_58214985
1208	133	19_48867257	19_49468060
1209	133	19_49138248	19_49468060
1210	133	19_49144873	19_49468060
1211	133	19_49253355	19_49468060
1212	133	19_49313720	19_49468060
1213	133	19_49316961	19_49468060
1214	133	19_49370343	19_49468060
1215	133	19_49389686	19_49468060
1216	133	19_49863362	19_49468060
1217	2951	19_51608596	19_52248051
1218	2951	19_51943445	19_52248051
1219	2951	19_51977821	19_52248051
1220	2951	19_52089926	19_52248051
1221	2952	19_52143468	19_51817971
1221	2951	19_52143468	19_52248051
1222	2952	19_52163495	19_51817971
1222	2951	19_52163495	19_52248051
1223	2952	19_52188083	19_51817971
1223	2951	19_52188083	19_52248051
1224	2951	19_52213503	19_52248051
1225	138	19_52394075	19_58214985
1226	2951	19_54120976	19_52248051
1227	2951	19_54156346	19_52248051
1228	137	19_54663038	19_54772821
1229	137	19_54667670	19_54772821
1230	137	19_54703387	19_54772821
1231	137	19_54796810	19_54772821
1232	2951	19_56443577	19_52248051
1233	138	19_56901262	19_58214985
1234	138	19_57042433	19_58214985
1235	2951	19_57348536	19_52248051
1236	138	19_57786719	19_58214985
1237	138	19_57829219	19_58214985
1238	132	19_57874301	19_44574337
1239	132	19_57918671	19_44574337
1239	138	19_57918671	19_58214985
1240	138	19_57988589	19_58214985
1241	82	19_58070618	12_133482695
1242	138	19_58084089	19_58214985
1243	138	19_58133460	19_58214985
1244	138	19_58356761	19_58214985
1245	138	19_58739178	19_58214985
1246	138	19_58831162	19_58214985
1247	138	19_58871700	19_58214985
1248	138	19_58974292	19_58214985
1249	2953	2_283104	2_589362
1250	2954	2_1060315	2_1491022
1251	2954	2_1151418	2_1491022
1252	2955	2_1603355	2_1746363
1253	2956	2_3517384	2_3196626
1254	2957	2_8821099	2_8377773
1255	139	2_11272832	2_11671529
1256	2958	2_12539990	2_12010098
1257	2958	2_12855737	2_12010098
1258	2959	2_16702524	2_16105305
1259	146	2_19551658	2_119602892
1260	2960	2_28533312	2_28022195
1261	2960	2_28614158	2_28022195
1261	141	2_28614158	2_28110896
1262	2960	2_28666022	2_28022195
1263	2961	2_33170204	2_33294144
1264	2961	2_33659866	2_33294144
1265	2962	2_36577978	2_36781753
1266	2963	2_38149032	2_38494500
1267	2963	2_38262015	2_38494500
1268	2963	2_38297044	2_38494500
1269	2963	2_38331937	2_38494500
1270	2963	2_38373958	2_38494500
1271	142	2_38824491	2_38891323
1272	142	2_39113162	2_38891323
1273	2964	2_41959129	2_40263729
1274	2965	2_42705693	2_43767072
1275	2965	2_42986521	2_43767072
1276	2965	2_43019497	2_43767072
1277	2965	2_43309493	2_43767072
1278	2966	2_43450920	2_43265980
1278	2967	2_43450920	2_43268708
1278	2968	2_43450920	2_43676691
1278	2965	2_43450920	2_43767072
1279	2966	2_43455071	2_43265980
1279	2967	2_43455071	2_43268708
1279	2968	2_43455071	2_43676691
1279	2965	2_43455071	2_43767072
1280	2967	2_43635223	2_43268708
1280	2965	2_43635223	2_43767072
1281	2969	2_44218645	2_45005216
1282	2969	2_44586822	2_45005216
1283	2970	2_54888688	2_55237788
1284	2970	2_54950262	2_55237788
1285	2970	2_55339661	2_55237788
1286	2970	2_55504703	2_55237788
1287	143	2_56227494	2_56150106
1288	2572	2_63274196	2_172950209
1289	144	2_65659738	2_66666185
1290	2557	2_66655565	2_66789853
1291	144	2_67621709	2_66666185
1291	2971	2_67621709	2_66670393
1292	2972	2_75699717	2_75810950
1293	2973	2_84685737	2_85078181
1293	2974	2_84685737	2_85547978
1294	2974	2_85130697	2_85547978
1295	2973	2_85134085	2_85078181
1295	2974	2_85134085	2_85547978
1296	2974	2_85191234	2_85547978
1297	2975	2_85553989	2_85831899
1298	2975	2_85641313	2_85831899
1299	2974	2_85765298	2_85547978
1300	2974	2_85787962	2_85547978
1300	2975	2_85787962	2_85831899
1301	2974	2_85828521	2_85547978
1302	2976	2_85951631	2_85903712
1303	2976	2_85971407	2_85903712
1304	2976	2_86038814	2_85903712
1305	2974	2_86329389	2_85547978
1305	2975	2_86329389	2_85831899
1305	2976	2_86329389	2_85903712
1306	2976	2_86362143	2_85903712
1307	2974	2_86421583	2_85547978
1308	2974	2_88354752	2_85547978
1309	2974	2_88986091	2_85547978
1309	2975	2_88986091	2_85831899
1310	146	2_105466818	2_119602892
1310	2572	2_105466818	2_172950209
1310	155	2_105466818	2_177013623
1311	2977	2_113011500	2_112942846
1312	2977	2_113021996	2_112942846
1313	145	2_113592713	2_113539306
1314	145	2_113594484	2_113539306
1315	2978	2_113824647	2_114030649
1316	2978	2_113836262	2_114030649
1317	2978	2_113913603	2_114030649
1318	2978	2_113959161	2_114030649
1319	149	2_114645986	2_138721229
1320	146	2_118749134	2_119602892
1321	146	2_118765903	2_119602892
1322	146	2_118841344	2_119602892
1323	146	2_119914770	2_119602892
1324	2979	2_120513542	2_120451149
1325	2979	2_120765833	2_120451149
1326	2979	2_120972997	2_120451149
1327	2979	2_120989754	2_120451149
1328	147	2_127410265	2_127772226
1329	147	2_128454454	2_127772226
1330	2980	2_128848542	2_128986431
1331	2980	2_131111894	2_128986431
1332	2981	2_131485841	2_131671011
1333	2981	2_131684972	2_131671011
1334	2982	2_131850103	2_128169530
1334	2981	2_131850103	2_131671011
1334	149	2_131850103	2_138721229
1335	2981	2_131860828	2_131671011
1335	149	2_131860828	2_138721229
1336	149	2_136288942	2_138721229
1337	148	2_136741463	2_136869013
1337	149	2_136741463	2_138721229
1338	149	2_139256825	2_138721229
1339	149	2_143631021	2_138721229
1340	2983	2_145272823	2_145338449
1341	2984	2_148599900	2_148392493
1342	151	2_150438437	2_152211329
1343	151	2_150444008	2_152211329
1344	151	2_152144313	2_152211329
1345	152	2_153573680	2_152951975
1346	149	2_158296257	2_138721229
1347	2570	2_162094370	2_162876349
1347	153	2_162094370	2_162928826
1348	153	2_162108416	2_162928826
1349	153	2_162162614	2_162928826
1350	2572	2_162270764	2_172950209
1351	2572	2_162278434	2_172950209
1352	2572	2_171568282	2_172950209
1353	2572	2_171664227	2_172950209
1353	155	2_171664227	2_177013623
1354	154	2_172290490	2_173282693
1355	2572	2_172543827	2_172950209
1355	154	2_172543827	2_173282693
1356	154	2_172626475	2_173282693
1357	2572	2_172778510	2_172950209
1358	2571	2_172859773	2_172815213
1358	2572	2_172859773	2_172950209
1359	2571	2_172946170	2_172815213
1359	154	2_172946170	2_173282693
1359	155	2_172946170	2_177013623
1360	2571	2_172954154	2_172815213
1360	154	2_172954154	2_173282693
