gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	AveExpr	Gene_log2_P.value
METTL21B	12_58161745	"NA"	0	1	0	-0
METTL25	12_82751931	"NA"	-0.12184939101583359	0.5628379192786963	4.195603810055849	0.8292085663973612
METTL3	14_21968921	"NA"	-0.3050309128319961	0.06559036781805185	27.1084734290685	3.9303722243435693
METTL8	2_172290490	"NA"	-0.4498284619960602	0.04536072686843896	16.232808173987593	4.46241243130476
MFAP3	5_153416650	"NA"	-0.2972095997781685	0.29142625182174836	8.566753528906135	1.778797252944191
MFI2-AS1	3_196725135	"NA"	0	1	0	-0
MGAT1	5_180242548	DOWN	0.433905639620372	0.051120296030722906	38.06229631260371	4.289959999013696
MGME1	20_17946510	"NA"	0.48752532056853326	0.02495987066393212	12.543417106444712	5.3242457312551394
MGMT	10_131255018	"NA"	-0.19679824218165054	0.5191922212845729	5.2457621775017	0.9456593263389069
MGST1	12_16499907	"NA"	-0.26359203371927453	0.7371573469283308	30.305048053693167	0.43995549808478046
MIA2	14_39697194	"NA"	-0.637522601942115	0.008014034110460727	4.197996634522483	6.963255634278477
MICAL2	11_12114689	"NA"	0.7073871256930024	0.19044393919926791	14.174036651673275	2.392561719437114
MICAL2	11_12114689	"NA"	0.7073871256930024	0.19044393919926791	14.174036651673275	2.392561719437114
MIMT1	19_57348536	"NA"	-0.5270702342363744	0.1148605183292317	0.05979278006383686	3.122045117609159
MINA	3_97690466	"NA"	0	1	0	-0
MINOS1	1_19922861	"NA"	0	1	0	-0
MINOS1-NBL1	1_19922861	"NA"	0	1	0	-0
MIR1	20_61146139	DOWN	0	1	0	-0
MIR101	1_65521436	"NA"	0	1	0	-0
MIR10A	17_46653916	DOWN	0	1	0	-0
MIR10A	17_46653916	DOWN	0	1	0	-0
MIR10A	17_46653916	DOWN	0	1	0	-0
MIR10A	17_46653916	DOWN	0	1	0	-0
MIR10A	17_46653916	DOWN	0	1	0	-0
MIR10A	17_46653916	DOWN	0	1	0	-0
MIR10A	17_46653916	DOWN	0	1	0	-0
MIR10B	2_177013623	DOWN	-0.19753410134077232	0.18647457903894354	0.05360727644554604	2.422949124965336
MIR10B	2_177013623	DOWN	-0.19753410134077232	0.18647457903894354	0.05360727644554604	2.422949124965336
MIR10B	2_177013623	DOWN	-0.19753410134077232	0.18647457903894354	0.05360727644554604	2.422949124965336
MIR1181	19_10511971	"NA"	0	1	0	-0
MIR1185	14_101505152	DOWN	0	1	0	-0
MIR1203	17_46229768	"NA"	-0.780975420307159	0.28531522364954787	0.25546217329916243	1.8093713676040737
MIR1205	8_128969120	"NA"	-0.16288352265269435	0.7787727432509488	0.24005917283831577	0.3607257037218447
MIR1207	8_129061273	"NA"	-0.09641217806821079	0.8906052923234924	0.2547625003132687	0.16714191002528436
MIR1208	8_129162000	"NA"	-0.38035045203325346	0.10523145983219304	0.05794677781615617	3.2483620199262426
MIR1227	19_2228091	"NA"	-0.280783091163781	0.2799100148003826	0.056709385520979434	1.8369649893828437
MIR1256	1_21314908	"NA"	0.10185815640828721	0.8167680077190279	0.5167407599918965	0.2920017370078702
MIR125A	19_52188083	"NA"	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR1266	15_52569121	"NA"	-0.6763633358276646	0.08094304711522504	0.07759729517445392	3.6269490292368967
MIR127	14_101332251	"NA"	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR1273A	8_101033619	"NA"	0	1	0	-0
MIR1276	15_86313461	"NA"	-0.7745291490375248	0.11569161906313273	0.10172798834835481	3.111643738428123
MIR1283	19_54193551	DOWN	0	1	0	-0
MIR1283	19_54180130	DOWN	0	1	0	-0
MIR1284	3_71590316	"NA"	0.015697531687323574	0.9645337446340476	0.8269029564563548	0.05209638241434653
MIR1287	10_100149757	"NA"	0	1	0	-0
MIR129	11_43595728	"NA"	0	1	0	-0
MIR1290	1_19219463	"NA"	1.1755241649226194	0.058528585352327564	0.17930471022356317	4.094714780914352
MIR1302	2_208129787	"NA"	0	1	0	-0
MIR1302	9_100121095	"NA"	0	1	0	-0
MIR135A2	12_97957194	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR136	14_101332251	"NA"	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR1469	15_96872100	"NA"	0	1	0	-0
MIR148A	7_25989277	"NA"	-0.26036477332538155	0.2504847603264046	0.05702664721099405	1.9972052634043456
MIR151B	14_100569793	"NA"	-2.430971492186354	0.002031592301770697	0.34295878850732303	8.94317337232947
MIR152	17_46109003	"NA"	-0.0036831534131565036	0.9939042033565779	0.06134479629761427	0.008821289380071791
MIR1537	1_236011529	DOWN	0.3751724554481325	0.4361915800904146	0.5770265410983525	1.1969661733246653
MIR15B	3_160120279	DOWN	-0.4026530994991857	0.2945058971176471	0.06914030446000874	1.7636315723521496
MIR16	3_160120279	DOWN	0	1	0	-0
MIR17HG	13_91998121	"NA"	-0.6129151693989057	0.2255280321053617	5.121241617544948	2.1486213298505086
MIR186	1_71530008	"NA"	-0.6171852674471449	0.050064950999649485	1.2371533647424255	4.320055221372336
MIR1915	10_21781245	"NA"	-0.326880675320286	0.5806342876664985	0.09438994910360979	0.7842983262541037
MIR196A2	12_54384962	"NA"	-0.14503148154504064	0.2316843683533683	0.05416918467436437	2.109767385427123
MIR196B	7_27207967	"NA"	0	1	0	-0
MIR199A2	1_172113777	"NA"	-0.5785080549109676	0.0585150970272023	0.061135080961576965	4.09504729847461
MIR200A	1_1096739	"NA"	-0.9467344716524497	0.015411850595381995	0.07015332554192875	6.01981608428273
MIR200B	1_1096739	"NA"	0.26549544461220975	0.6173556731376446	0.07231005379496284	0.6958261954139021
MIR2117	17_41517450	DOWN	0	1	0	-0
MIR214	1_172106830	"NA"	0	1	0	-0
MIR216B	2_56227494	"NA"	-0.25060983421142424	0.1847895024093767	0.05360727644554604	2.436045292960782
MIR2277	5_92954641	"NA"	0	1	0	-0
MIR2355	2_207972769	"NA"	-0.17153619877438997	0.7560820061006174	0.45698286911014296	0.40338537449075246
MIR26A1	3_38010238	"NA"	-0.6296760551158549	0.24329178877665378	0.10850395000014064	2.0392404654910377
MIR299	14_101488329	"NA"	-0.35288847695925707	0.272081310362227	0.057487107710090475	1.8778902355941038
MIR300	14_101505152	DOWN	-0.2231400570301707	0.31766310472212617	0.05443245940584634	1.6544305582682697
MIR302A	4_113569261	"NA"	0.633181965044272	0.25637911312486616	0.1671554861354382	1.9636493626444609
MIR302B	4_113569452	"NA"	0	1	0	-0
MIR302C	4_113569452	"NA"	0.09827021196778585	0.8505963750031307	0.13158909219584863	0.2334533882615067
MIR302D	4_113568686	"NA"	0.1448659037186073	0.814647005586514	0.1503341944224152	0.29575303383593576
MIR3143	6_27113447	"NA"	0.4502614989891347	0.45648426478920123	0.2910079577643164	1.1313629641452052
MIR3185	17_46795626	"NA"	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR320B1	1_117212042	"NA"	-0.24921909024845323	0.1461806397851287	0.05360727644554604	2.774175841979309
MIR337	14_101332251	"NA"	-0.4890206201135481	0.19657735796559667	0.05936520925982584	2.34683093512091
MIR339	7_1053586	"NA"	-0.20725599123967875	0.7325397378955552	0.12090824693677515	0.44902107172128114
MIR342	14_100569793	"NA"	-1.8638987812757088	0.0019612147598870844	0.24694097753891556	8.99403676032042
MIR3607	5_85915558	"NA"	0	1	0	-0
MIR3656	11_118888985	"NA"	0	1	0	-0
MIR367	4_113568686	"NA"	0.776002709481296	0.19999569348079868	0.10408724171987133	2.321959160191298
MIR3671	1_65521436	"NA"	-1.694592293491501	0.0051518579040538085	1.0165178986417525	7.600691482347755
MIR369	14_101528614	DOWN	-0.22933176228686758	0.31010638493054804	0.05500301715253645	1.6891648642841106
MIR370	14_101374155	"NA"	-0.43651214507660185	0.22252617311735276	0.06070845395570848	2.16795306170315
MIR374A	X_73505909	"NA"	-0.6528401724399044	0.20679148376765108	0.12874455309309116	2.2737513220931485
MIR375	2_219862933	"NA"	-0.2412164020763674	0.22166070564585585	0.054736982791245434	2.1735750522163384
MIR376A1	14_101505152	DOWN	0	1	0	-0
MIR376C	14_101505152	DOWN	0	1	0	-0
MIR379	14_101488329	"NA"	-0.3218462921914238	0.2698623429002989	0.05564099918064797	1.8897044204216578
MIR381	14_101505152	DOWN	-0.39286287248536134	0.18336646138761312	0.05602833143722535	2.4471983077238324
MIR381HG	14_101505152	DOWN	-0.43926092703998076	0.15978527563416062	0.06082419242510299	2.645793626222958
MIR3913	12_69977699	"NA"	0	1	0	-0
MIR409	14_101528614	DOWN	-0.380205394456099	0.24240993042829492	0.05773425590394697	2.044479294235724
MIR410	14_101528614	DOWN	-0.2361013852469851	0.29761697610784493	0.054928361145885486	1.7484712745970177
MIR411	14_101488329	"NA"	-0.29572523269632	0.2978471684739546	0.0555041169046159	1.747355850924235
MIR412	14_101528614	DOWN	-0.24912271174246658	0.14821898275989473	0.05386782017343349	2.7541978660035955
MIR4257	1_150501621	"NA"	0.23364171728619576	0.6278754154562203	0.30233857838487455	0.67144977037918
MIR4258	1_154937471	"NA"	0.05174239945139014	0.9098215595551553	0.303369955234054	0.13634447307953876
MIR429	1_1096739	"NA"	-0.9226730534713958	0.015962097427207004	0.07207183483540772	5.9692059549427885
MIR431	14_101332251	"NA"	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR4314	17_7977175	"NA"	-0.625305511429298	0.019909647722392513	0.06130000217811786	5.650388495268472
MIR432	14_101332251	"NA"	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR4322	19_10319223	"NA"	0.09076618953254645	0.7852776627666318	0.06882630493300208	0.3487252346818219
MIR433	14_101332251	"NA"	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR4646	6_31661602	"NA"	0.4452848359343111	0.4018189224917421	0.08065358715543644	1.3153825896957119
MIR4727	17_36977837	"NA"	-0.9145580950867833	0.052241090546971514	0.12545219159766965	4.258671175924728
MIR4752	19_54772821	DOWN	-0.2636748347332105	0.23631528355516906	0.05616213698905624	2.081215157085486
MIR4781	1_54517645	"NA"	0	1	0	-0
MIR487B	14_101505152	DOWN	-0.43330694331902997	0.1104431331324453	0.05675082511153953	3.1786243738287756
MIR493	14_101332251	"NA"	-0.28186905285308406	0.3155621100430066	0.05780872038105493	1.6640041054253787
MIR515	19_54180130	DOWN	0	1	0	-0
MIR516A1	19_54193551	DOWN	-0.24308378015691812	0.15012905371653473	0.05386782017343349	2.735724893434156
MIR516A2	19_54193551	DOWN	-0.40830287354588	0.05769705024517616	0.05616213698905624	4.115358626630791
MIR516B1	19_54193551	DOWN	-0.18800195857150026	0.1646741384628521	0.053051197007755554	2.6023140925915897
MIR516B2	19_54193551	DOWN	-0.19187872909525883	0.16969570088868757	0.053051197007755554	2.558978079123671
MIR517A	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR517B	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR517C	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR518A1	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR518A2	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR518B	19_54193551	DOWN	-0.14503148154504064	0.19405379953021112	0.053051197007755554	2.365471413839605
MIR518C	19_54193551	DOWN	0	1	0	-0
MIR518D	19_54193551	DOWN	0	1	0	-0
MIR518E	19_54193551	DOWN	-0.19753410134076965	0.20109795898159522	0.053051197007755554	2.3140296556213906
MIR518F	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR519A1	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR519A2	19_54193551	DOWN	0	1	0	-0
MIR519B	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR519C	19_54180130	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR519D	19_54193551	DOWN	-0.19753410134076965	0.22576329116143767	0.053051197007755554	2.147117170179042
MIR519E	19_54180130	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR520A	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR520B	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR520C	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR520D	19_54193551	DOWN	-0.28759192223444163	0.3488322412818856	0.054497162248233526	1.5193947056101165
MIR520F	19_54180130	DOWN	0	1	0	-0
MIR520G	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR520H	19_54193551	DOWN	-0.1750108105719761	0.18342890312679475	0.05360727644554604	2.4467071107401885
MIR521	19_54193551	DOWN	0	1	0	-0
MIR522	19_54193551	DOWN	0	1	0	-0
MIR523	19_54193551	DOWN	0	1	0	-0
MIR524	19_54193551	DOWN	0	1	0	-0
MIR525	19_54193551	DOWN	-0.1825973622604078	0.15724598268160025	0.053051197007755554	2.6689049352668515
MIR526A1	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR526A2	19_54193551	DOWN	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIR526B	19_54193551	DOWN	-0.1772384596300718	0.14963041173411878	0.053051197007755554	2.740524668331543
MIR527	19_54193551	DOWN	-0.19753410134077143	0.2215511829790163	0.05360727644554604	2.1742880647306047
MIR539	14_101505152	DOWN	-0.24706732968230583	0.23820727903793634	0.05589049628612557	2.069710595742924
MIR541	14_101528614	DOWN	-0.41535011342633865	0.1665472373738129	0.057072758662200254	2.585996671587532
MIR544A	14_101505152	DOWN	-0.26718897833996635	0.3145371339129445	0.05635849814785495	1.668697744715868
MIR545	X_73505909	"NA"	-0.6431390531401391	0.1768892714697377	0.10266705643239075	2.499081545257944
MIR548P	5_100151597	"NA"	0.2648031968394611	0.6821116571166165	0.31664899189240286	0.5519201767768339
MIR548Q	10_12765351	"NA"	-1.0330883134561972	0.2062745792628827	0.30245474769837755	2.2773620566542814
MIR550A1	7_30315644	"NA"	0.32794774235809143	0.5155025813342893	0.3467794978904071	0.9559484431060951
MIR554	1_151516084	"NA"	-0.13783907727759015	0.8364824536382478	0.10446582641209703	0.2575928168049442
MIR567	3_111829537	"NA"	0.009965800485867149	0.9734555386090349	0.06104808850690699	0.038813007768283024
MIR5703	2_228332065	"NA"	0	1	0	-0
MIR579	5_32388178	DOWN	-0.24902709413397184	0.5596220551587254	0.5571526164818228	0.8374752734835037
MIR590	7_73603761	"NA"	0.610342249418669	0.009986758099286555	2.276834796947929	6.6457678582095525
MIR614	12_13063501	"NA"	0	1	0	-0
MIR615	12_54418775	"NA"	-0.11633492347597052	0.6788302430854003	0.05855417243583024	0.5588772539646787
MIR616	12_57910127	"NA"	0.753136273601189	0.058021138982768374	1.1664556509652548	4.107277573165684
MIR654	14_101505152	DOWN	-0.14503148154503975	0.3573470906668773	0.05360727644554604	1.484602052234736
MIR655	14_101515628	"NA"	-0.2719089640858181	0.2713993732012726	0.05584968490976681	1.8815107060409115
MIR656	14_101528614	DOWN	-0.48392642383942963	0.18486443412443157	0.06099312582691802	2.435460402042485
MIR665	14_101332251	"NA"	0	1	0	-0
MIR676	X_69240878	"NA"	0.06276628763613878	0.7950631559107901	0.05616213698905624	0.330858629332695
MIR759	13_53383736	"NA"	-0.2770323532758274	0.10737695274289392	0.05416918467436437	3.219243726626093
MIR770	14_101311084	"NA"	-0.7441967201261326	0.149768573516905	0.07353801217929067	2.7391931652681802
MIR875	8_100549007	UP	0.027730626675517733	0.9709796503210864	0.09235302372992833	0.042487034761427254
MIR889	14_101505152	DOWN	-0.5971572693117251	0.08362869743861447	0.06031962118033361	3.5798580973727296
MIR9	1_156380226	"NA"	0	1	0	-0
MIR9	15_89907341	"NA"	0	1	0	-0
MIR942	1_117637164	"NA"	-0.38872956384299995	0.5026504432753875	0.17417119138665313	0.9923726353450568
MIR99B	19_52188083	"NA"	-0.38001937114544404	0.12756056625523984	0.05978812843124678	2.970745687889998
MIRLET7E	19_52188083	"NA"	-0.14503148154504064	0.1935672122824818	0.052500885897730186	2.3690934949786895
MIRLET7G	3_52294731	"NA"	-0.020290914496070567	0.9675596541782487	0.2695492182392363	0.04757748258741585
MIS12	17_5384556	"NA"	-0.3197765996749933	0.10418729787984012	10.50156544149998	3.2627486944570516
MIS18BP1	14_45711855	"NA"	0.03991934331765368	0.88829368908266515	43.13836905757847	0.17089135329780097
MKKS	20_10411365	"NA"	0.0023648756093983536	0.9891167396443382	12.455181783012527	0.015787291024537325
MLKL	16_74733464	"NA"	0.11011742009408287	0.6317011374096109	18.74202465697543	0.6626859250218561
MLLT10	10_21818074	"NA"	-0.11055672387917603	0.5767150623398041	35.58006364578602	0.7940693924521594
MMADHC	2_150444008	"NA"	-0.20600318672116735	0.2821467726086628	18.50506055027085	1.8254822477616184
MMP19	12_56236275	DOWN	2.9687978254194323	2.758660152146348e-5	2.8081611362131533	15.14567273685127
MMP2	16_55539148	"NA"	-0.2993089127441415	0.8246134807903382	6.234076523762201	0.2782100482740527
MMP2	16_55508893	"NA"	-0.2993089127441415	0.8246134807903382	6.234076523762201	0.2782100482740527
MMP20	11_102495530	"NA"	-0.44740151761811564	0.07806326487154536	0.06041482397667873	3.6792123873170035
MMP20	11_102473327	"NA"	-0.44740151761811564	0.07806326487154536	0.06041482397667873	3.6792123873170035
MMP27	11_102576300	"NA"	0.35767460538093854	0.653904221913129	0.09022998141816177	0.6128487568552062
MMP7	11_102401063	"NA"	2.8526919979496386	0.0143976180978826	0.43986831447714214	6.1180260338437895
MMP8	11_102593319	"NA"	2.630904447663424	0.025803120611977873	1.858275720193286	5.27631063501092
MMRN1	4_90792273	"NA"	-2.750732825285111	0.028059043586887232	12.63402681959709	5.1553903552991125
MND1	4_154260455	"NA"	-0.07792367187948823	0.8389336735341921	3.3384488219333526	0.2533713398191683
MNDA	1_158798262	"NA"	1.171758313279697	0.05997655082533635	27.195055626094362	4.059457632727532
MNX1	7_156797190	"NA"	-0.8293061583323618	0.30915829323603095	0.13400219840023803	1.6935823881730196
MNX1-AS1	7_156797190	"NA"	-0.7564641494448043	0.04522285666107766	0.07064893798229119	4.466804061891396
MNX1-AS2	7_156797190	"NA"	-0.6116492306813051	0.21239721877919443	0.06312791136543947	2.23516321989282
MOCS2	5_52403565	"NA"	0.005874958813422815	0.9900120526001207	5.678297070472449	0.014482005936953764
MON1B	16_77219864	"NA"	0.16238704302518592	0.3072708404457223	28.09325083817537	1.7024172311143135
MPST	22_37404989	"NA"	-0.16008880105084078	0.5449602145800596	14.23292580930002	0.8757771866917563
MRFAP1	4_6621165	"NA"	0.05882978026753616	0.6723304455022637	25.62002962584257	0.572757613500838
MRFAP1L1	4_6705941	"NA"	-0.6333397774086702	0.005279093569906405	12.509078557131131	7.565494047211304
MRGPRG	11_3237645	"NA"	-0.2858091425454292	0.21584326532496023	0.05706831863609818	2.211944015911759
MRGPRG-AS1	11_3237645	"NA"	-0.09633659635605873	0.8383910915096933	0.06864993420204106	0.25430470757195744
MRPL10	17_45906204	"NA"	-0.08649973639751973	0.5909047585185441	13.28473254344858	0.759002477996816
MRPL15	8_55035845	"NA"	-0.10673997380279054	0.6354973189563968	10.016495350456196	0.6540420561031859
MRPL16	11_59576710	"NA"	-0.4011930611605008	0.09172990063527695	14.4313834478986	3.4464641128046014
MRPL18	6_160208597	"NA"	0.10602489894653822	0.5998211880223021	12.49201882425392	0.7373956101685263
MRPL20	1_1313316	"NA"	0.1365448739801609	0.3461926049414974	13.566277110207558	1.5303531874219118
MRPL22	5_154320308	"NA"	0.09455409887474264	0.6459724338625589	6.928955525683223	0.6304554940213052
MRPL32	7_42966660	"NA"	-0.14443809582949285	0.46254611793280453	9.559794056582966	1.1123308788887531
MRPL35	2_86421583	"NA"	-0.19048482299836866	0.3319764561016004	9.798779856088542	1.5908471661763077
MRPL36	5_1795029	"NA"	0.28812038211444335	0.2284001899653368	3.7189276822350035	2.130364244265699
MRPL37	1_54660143	"NA"	-0.028567787107641962	0.876741046373232	20.873719069545327	0.18977730270712964
MRPL4	19_10360796	"NA"	0.2107373542634976	0.4355377263586283	13.725166931838292	1.1991304041386068
MRPL46	15_89008320	"NA"	-0.29023066362975625	0.12308541881013582	3.9273397728083816	3.0222682303539834
MRPL50	9_104160775	"NA"	-0.6538985512928805	0.017409587291376885	7.4622632953358	5.84397418665597
MRPS11	15_89008320	"NA"	0.07286345596109989	0.5721535208103735	9.143060257631147	0.8055257905501757
MRPS21	1_150252819	DOWN	-0.17718619980635264	0.31927461740536317	12.575410331142216	1.6471302328625466
MRPS27	5_71605552	"NA"	-0.2847965890002966	0.18136875447268705	24.010391288243273	2.4630021596934495
MRPS33	7_140714818	"NA"	-0.025560028766645537	0.9249412911350442	6.744099972095033	0.11256629863822183
MRPS36	5_68512641	"NA"	0.11276172868021161	0.6440604457811925	6.160298301730028	0.6347320016771184
MRVI1-AS1	11_10559238	"NA"	0	1	0	-0
MS4A4E	11_60009789	"NA"	1.9163433758809694	0.009385421082666889	8.335604677715766	6.735362810756994
MS4A6A	11_59951490	DOWN	1.9113260402873316	0.03549801356747201	18.411531935050185	4.816117894637399
MSC	8_72752759	"NA"	-1.0438322078818643	0.21603427375783416	0.4691223205616761	2.210667881304583
MSH4	1_76257150	"NA"	0.5441555279057242	0.3215490720810726	0.8727567572309578	1.6368891687008902
MSL1	17_38268855	"NA"	0.3127476353209193	0.03879894263222235	37.60306716410068	4.687838853858077
MSL2	3_135913712	"NA"	-0.2547131546461108	0.16357311499834493	30.409131087989874	2.6119924495777878
MSRB3	12_65659847	DOWN	0.5810743638260476	0.17681123684856256	30.81970074057485	2.49971812993999
MTA3	2_42705693	"NA"	-0.23122515847519232	0.6851593878928062	7.134813601929302	0.5454884551730848
MTCH1	6_36952387	"NA"	0.6311832683255272	0.0023633389902803464	25.16450195077374	8.724957704643572
MTDH	8_98655627	"NA"	0.02166078500423474	0.911649440098566	59.008243425512134	0.133448928675
MTERFD1	8_97267286	"NA"	0	1	0	-0
MTERFD2	2_242038825	"NA"	0	1	0	-0
MTF1	1_38324477	"NA"	0.36712961689792323	0.0492841937131642	18.718706648546682	4.342731166051928
MTG2	20_60756847	"NA"	-0.21310129293755864	0.30340547475172625	9.007746328598158	1.7206809765868443
MTMR11	1_149907731	"NA"	0.7283405237797713	0.4771888522566633	3.1351230529947	1.0673677546662181
MTMR12	5_32309492	"NA"	7.595943933322857e-4	0.9971684873557757	19.896131382332452	0.004090803568083104
MTRNR2L8	11_10528592	"NA"	-1.131692204625003	0.11074843586006437	4.024931833865959	3.174641771663399
MTTP	4_100479583	"NA"	-0.9418645683070199	0.1460316193435651	0.16423145802132183	2.775647313924489
MUT	6_49430294	"NA"	0	1	0	-0
MXD3	5_176735949	"NA"	0.28086484683110946	0.29685840468936475	9.059637255706678	1.7521531354542956
MXI1	10_111965601	"NA"	-0.2768618515502608	0.271189570005007	12.809616773647841	1.8826264016321692
MYBPC3	11_47370867	"NA"	0.08804682032024469	0.7974469913746927	2.152464272201644	0.3265394729660513
MYC	8_128745991	DOWN	-1.3469498236210091	0.021392679289991532	37.77168551080691	5.546739008051752
MYEOV	11_69060151	"NA"	0.5971445103426034	0.43023048883518966	0.24724242456808623	1.216818328069837
MYH14	19_50706225	"NA"	1.1235043375592686	0.06474483996543504	0.2372027891363853	3.949090972310205
MYLK-AS1	3_123302320	"NA"	-1.1176293274950513	0.008450036926047615	1.0709979077479068	6.886826638780948
MYNN	3_169489847	"NA"	-0.5311324932736676	0.01146272526890427	10.46331147663933	6.446906103401497
MYO1A	12_57419095	"NA"	-0.46343329206366946	0.3851486736301325	0.7210251720949861	1.3765126378976666
MYO1C	17_1395708	"NA"	0.7697867086227612	0.1379825443683619	5.981776357448431	2.8574423260436554
NAA20	20_19991461	"NA"	0.2771962310402518	0.12268315033889561	12.784141461678002	3.026990976218807
NAB1	2_191511257	"NA"	-0.8487964413954776	1.341821524933899e-4	18.70262801549142	12.863519587456967
NABP1	2_192541324	"NA"	0.07476746515964816	0.8148025016366418	35.015540690838264	0.2954776851613267
NACA	12_57120670	"NA"	-0.2906571619219793	0.14181965780602565	92.71727937235647	2.8178705746254917
NAPSA	19_50867061	"NA"	0.13802957838453178	0.7678416443684188	2.526161847749124	0.3811192871191085
NAT10	11_34124344	"NA"	-0.44564477715703	0.02967572111726851	30.505998262140427	5.074573102126014
NBEA	13_36048095	DOWN	-1.1890714091090662	0.19488192295896434	2.867921400963159	2.3593278209512794
NBEAL1	2_203875132	"NA"	-0.23359990862220048	0.3504119236787958	10.707738570422979	1.512876227654928
NBL1	1_19965667	"NA"	-0.9360861492070564	0.4067970042817237	1.0888131380259518	1.297619039890117
NBL1	1_19965667	"NA"	-0.9360861492070564	0.4067970042817237	1.0888131380259518	1.297619039890117
NCAPD3	11_134090389	"NA"	0.047128783957464115	0.806214189385183	26.96224458025845	0.3107649200145556
NCAPD3	11_134040846	"NA"	0.047128783957464115	0.806214189385183	26.96224458025845	0.3107649200145556
NCBP1	9_100394559	"NA"	-0.051279178610325715	0.7731858643896452	26.17516522020046	0.37111283287025776
NCOA2	8_71313105	"NA"	-0.12578864532590295	0.5942196914658582	34.21170963083491	0.7509316803747115
NCOR2	12_125048886	"NA"	0.4414047906736194	0.06939133507658196	57.674094413573435	3.8491006656239977
NDEL1	17_8336430	"NA"	0.24210624113172052	0.1710888976560745	20.835922517785285	2.5471819517532657
NDFIP1	5_141487267	"NA"	0.6379338273637201	0.22332405371643996	23.9086087142729	2.1627894460175705
NDUFA2	5_140026007	"NA"	0.5809639613308133	0.015884348671838598	7.558472794558203	5.9762502553527455
NDUFA6	22_42479567	"NA"	0.2697322022548967	0.09904522656634952	9.828079914263228	3.335768742928526
NDUFA6-AS1	22_42479567	"NA"	0	1	0	-0
NDUFAF4	6_97339125	"NA"	-0.37507339340563384	0.1271975367783664	5.526275621267185	2.9748573622528633
NDUFB1	14_92585886	"NA"	0.023092498822776086	0.894397575719289	8.931622604132045	0.1610118171518088
NDUFB3	2_201931658	"NA"	0.008434368505726653	0.9643935270032828	8.142667709341833	0.05230612726463748
NDUFB6	9_32572017	"NA"	-0.17616582213762344	0.4646873523101285	6.890109562782857	1.10566771624869
NDUFS1	2_207023009	"NA"	-0.03542561135562039	0.8285506125652053	30.26710443494508	0.27133826676279416
NDUFS3	11_47600307	"NA"	-0.16109673639264965	0.28961679004905766	16.10489819219143	1.787782852209488
NDUFS6	5_1795029	"NA"	0.5505871035278975	0.005157278166803006	7.435332565852538	7.59917442275025
NEDD8	14_24683387	"NA"	0.24913806457648136	0.055001229330025415	15.381202990172232	4.184392325164502
NEDD8	14_24699675	"NA"	0.24913806457648136	0.055001229330025415	15.381202990172232	4.184392325164502
NEDD8-MDP1	14_24699675	"NA"	0.38558999589177745	0.5501425407302789	0.0870391872556669	0.8621226286835265
NEFM	8_24766737	DOWN	0.10030320684351812	0.8806828932729949	0.23925920687129182	0.18330545219605207
NEFM	8_24766737	DOWN	0.10030320684351812	0.8806828932729949	0.23925920687129182	0.18330545219605207
NEGR1	1_72746687	"NA"	-0.0026311429309888723	0.9982470086135216	5.991511639141794	0.0025312512595966298
