"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031647","BP","GO:0031647","regulation of protein stability","31/1355","284/18670",0.0150012380179089,0.0150012380179089,0.0769622547907889,"TYROBP/GRN/CTSA/ATP1B3/CHFR/RASSF2/PYCARD/CTSH/PFN1/PPARGC1A/GAPDH/USP4/RTN4/HIP1/MDM2/CCT5/TBRG1/PINK1/APOA2/LMNA/PEX19/PRKCD/WDR81/TNIP2/CRTAP/TADA3/HDAC3/PRNP/LAMP1/CHP1/FLNA",31
"GO:0030502","BP","GO:0030502","negative regulation of bone mineralization","5/1355","21/18670",0.0152727198164026,0.0152727198164026,0.0776852296255849,"PTK2B/SRGN/TRPM4/RFLNB/CCL3",5
"GO:0071498","BP","GO:0071498","cellular response to fluid shear stress","5/1355","21/18670",0.0152727198164026,0.0152727198164026,0.0776852296255849,"CA2/PTK2B/KLF4/MAPK7/HDAC3",5
"GO:1904886","BP","GO:1904886","beta-catenin destruction complex disassembly","5/1355","21/18670",0.0152727198164026,0.0152727198164026,0.0776852296255849,"CSNK1A1/FRAT1/CTNNB1/PPP1CA/FRAT2",5
"GO:0010248","BP","GO:0010248","establishment or maintenance of transmembrane electrochemical gradient","4/1355","14/18670",0.0153433279317704,0.0153433279317704,0.0776852296255849,"BAK1/ATP1B3/BAX/ATP1A1",4
"GO:0036295","BP","GO:0036295","cellular response to increased oxygen levels","4/1355","14/18670",0.0153433279317704,0.0153433279317704,0.0776852296255849,"ATP6AP1/PPARG/ATP6V0D1/ATG7",4
"GO:0044546","BP","GO:0044546","NLRP3 inflammasome complex assembly","4/1355","14/18670",0.0153433279317704,0.0153433279317704,0.0776852296255849,"SIRT2/MEFV/TLR4/NLRP3",4
"GO:0045198","BP","GO:0045198","establishment of epithelial cell apical/basal polarity","4/1355","14/18670",0.0153433279317704,0.0153433279317704,0.0776852296255849,"RHOA/CDC42/SH3BP1/MSN",4
"GO:0045651","BP","GO:0045651","positive regulation of macrophage differentiation","4/1355","14/18670",0.0153433279317704,0.0153433279317704,0.0776852296255849,"TGFB1/ID2/TRIB1/HCLS1",4
"GO:0051775","BP","GO:0051775","response to redox state","4/1355","14/18670",0.0153433279317704,0.0153433279317704,0.0776852296255849,"SIRT2/ARHGDIB/RNF7/ARNTL",4
"GO:0070885","BP","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade","4/1355","14/18670",0.0153433279317704,0.0153433279317704,0.0776852296255849,"HOMER3/MAPK7/PRNP/CHP1",4
"GO:0106057","BP","GO:0106057","negative regulation of calcineurin-mediated signaling","4/1355","14/18670",0.0153433279317704,0.0153433279317704,0.0776852296255849,"HOMER3/MAPK7/PRNP/CHP1",4
"GO:0015918","BP","GO:0015918","sterol transport","15/1355","112/18670",0.0153638337102633,0.0153638337102633,0.0776852296255849,"SOAT1/ABCA7/OSBPL6/TSPO/NFKBIA/SCP2/NPC2/LRP1/PPARG/ABCA5/APOA2/ANXA2/CES1/ANXA2P2/APOC2",15
"GO:1903510","BP","GO:1903510","mucopolysaccharide metabolic process","15/1355","112/18670",0.0153638337102633,0.0153638337102633,0.0776852296255849,"VCAN/HEXB/NDST1/B4GALT1/TGFB1/GNS/GALNS/AKT1/CSGALNACT2/GUSB/GLB1/CSPG4/HYAL3/CHP1/AP2A1",15
"GO:0030212","BP","GO:0030212","hyaluronan metabolic process","7/1355","37/18670",0.0157041236133473,0.0157041236133473,0.0790689079384513,"HEXB/TGFB1/AKT1/GUSB/HYAL3/CHP1/AP2A1",7
"GO:0034405","BP","GO:0034405","response to fluid shear stress","7/1355","37/18670",0.0157041236133473,0.0157041236133473,0.0790689079384513,"CA2/TGFB1/PTK2B/KLF4/AKT1/MAPK7/HDAC3",7
"GO:1990778","BP","GO:1990778","protein localization to cell periphery","34/1355","319/18670",0.0157078358071124,0.0157078358071124,0.0790689079384513,"VAMP3/PKP2/ATP1B3/NSF/ACTB/EPB41L3/STX1B/GGA2/TGFB1/RAB3D/RHOQ/LRP1/IQSEC2/LGALS3/PDPK1/AKT1/RILPL2/FCER1G/AP2M1/GRIN2C/CDK5/ARF6/CNPY4/PTPN9/PRNP/RHOG/GAK/ANXA2/STAC3/SAPCD2/FLNA/S100A10/SYS1/ANXA2P2",34
"GO:0043627","BP","GO:0043627","response to estrogen","11/1355","73/18670",0.015724262722418,0.015724262722418,0.0790689079384513,"HMOX1/CA2/ARPC1B/PPARG/GSTM3/LDHA/MDM2/APOA2/GBA/CITED4/SRA1",11
"GO:1903779","BP","GO:1903779","regulation of cardiac conduction","11/1355","73/18670",0.015724262722418,0.015724262722418,0.0790689079384513,"ATP1B3/PRKACA/PDE4D/TRPM4/AGT/ATP1A1/STIM1/ATP2A2/SLC8A1/FLNA/CALM1",11
"GO:0010644","BP","GO:0010644","cell communication by electrical coupling","6/1355","29/18670",0.0161709488069287,0.0161709488069287,0.0808687577981251,"PKP2/PRKACA/PDE4D/ATP1A1/SLC8A1/CALM1",6
"GO:0021799","BP","GO:0021799","cerebral cortex radially oriented cell migration","6/1355","29/18670",0.0161709488069287,0.0161709488069287,0.0808687577981251,"RTN4/CDK5/BMERB1/CTNNB1/SRGAP2C/SRGAP2",6
"GO:0031063","BP","GO:0031063","regulation of histone deacetylation","6/1355","29/18670",0.0161709488069287,0.0161709488069287,0.0808687577981251,"AKAP8/TGFB1/JDP2/PINK1/ZBTB7B/TADA3",6
"GO:0034331","BP","GO:0034331","cell junction maintenance","6/1355","29/18670",0.0161709488069287,0.0161709488069287,0.0808687577981251,"PKP2/PARD6A/C1QL1/INAVA/ARF6/CHCHD10",6
"GO:0072606","BP","GO:0072606","interleukin-8 secretion","6/1355","29/18670",0.0161709488069287,0.0161709488069287,0.0808687577981251,"PYCARD/TLR2/RAB1A/CD14/ANXA4/TMSB4X",6
"GO:0048145","BP","GO:0048145","regulation of fibroblast proliferation","12/1355","83/18670",0.0163226218401773,0.0163226218401773,0.0814358183266904,"FOSL2/BAX/EMD/TGFB1/FN1/PPARG/AGT/CTNNB1/JUN/ANXA2/S100A6/ANXA2P2",12
"GO:0009743","BP","GO:0009743","response to carbohydrate","26/1355","230/18670",0.016323695259773,0.016323695259773,0.0814358183266904,"NADK/CYBA/RHOA/PRKACA/AACS/LGALS1/CDK16/TGFB1/PPARGC1A/PTK2B/CAT/LRP1/TRPM4/LDHA/RAB11FIP5/RAC1/CTSV/THBS1/SIDT2/APOA2/C2CD2L/LPL/SLC8A1/IRS2/ATG7/SLC26A6",26
"GO:0009952","BP","GO:0009952","anterior/posterior pattern specification","25/1355","219/18670",0.0163379669715955,0.0163379669715955,0.0814358183266904,"HOXA11/HIPK2/HOXA9/POFUT1/LFNG/HOXA6/BMPR1A/HOXB6/HOXB8/HOXB5/HOXB3/CELSR2/GPC3/HIPK1/PBX3/CTNNB1/HOXB9/HOXB2/DDIT3/BASP1/ATP6AP2/HOXB4/HES4/HOXA10/HOXB7",25
"GO:0045600","BP","GO:0045600","positive regulation of fat cell differentiation","10/1355","64/18670",0.0163641565700359,0.0163641565700359,0.0814772155710269,"KLF5/ID2/TRPM4/PPARG/AKT1/NOCT/ZBTB7B/ZC3H12A/CEBPB/LPL",10
"GO:0001101","BP","GO:0001101","response to acid chemical","36/1355","343/18670",0.016466632300589,0.016466632300589,0.0816711959826474,"CYBA/RHOA/AACS/PTK6/CTSH/AKAP8/PPARGC1A/REG1A/LAMTOR2/LRP11/PTK2B/CAT/PTGFR/CDKN2D/PPARG/KLF4/TLR2/TMBIM6/AKT1/ALAD/ACSL1/PINK1/CAPN2/ZC3H12A/CYBB/RET/PTAFR/CEBPB/CFL1/LPL/SHMT1/WNT7B/LAMTOR4/IGF2R/ATG7/TWF2",36
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","20/1355","165/18670",0.0164668610437019,0.0164668610437019,0.0816711959826474,"PLAUR/BID/ENO1/BAX/PYCARD/PPIF/BECN1/CDKN2D/RIPK3/MDM2/TMBIM6/AKT1/MCL1/PINK1/MAPK7/DDIT3/GRINA/P4HB/PTPN1/GPX1",20
"GO:0002223","BP","GO:0002223","stimulatory C-type lectin receptor signaling pathway","15/1355","113/18670",0.0165665147834005,0.0165665147834005,0.0816711959826474,"PSMB1/PRKACA/PSMD8/PSMC1/PSMA7/PSMD7/PSMD9/PDPK1/FCER1G/PRKCD/SYK/PSMD2/CARD9/IKBKG/PSMB3",15
"GO:0032609","BP","GO:0032609","interferon-gamma production","15/1355","113/18670",0.0165665147834005,0.0165665147834005,0.0816711959826474,"SLC11A1/IL12RB1/PYCARD/CD276/EBI3/VSIR/TCIRG1/PDE4D/RIPK3/TLR4/AZI2/ZC3H12A/CD14/PRNP/SIRPA",15
"GO:0035821","BP","GO:0035821","modulation of process of other organism","15/1355","113/18670",0.0165665147834005,0.0165665147834005,0.0816711959826474,"CD4/HIPK2/ULK2/VAPA/TGFB1/GAPDH/REG1A/ZC3H12A/CFL1/JUN/ANXA2/IGF2R/ATG7/ANXA2P2/CCL3",15
"GO:0032527","BP","GO:0032527","protein exit from endoplasmic reticulum","8/1355","46/18670",0.0165880468158794,0.0165880468158794,0.0816711959826474,"TMEM30A/AUP1/SEC16B/EDEM1/OS9/PREB/NPLOC4/CRYZL2P-SEC16B",8
"GO:0043277","BP","GO:0043277","apoptotic cell clearance","8/1355","46/18670",0.0165880468158794,0.0165880468158794,0.0816711959826474,"TYROBP/ABCA7/JMJD6/LRP1/BECN1/THBS1/MERTK/C2",8
"GO:0006476","BP","GO:0006476","protein deacetylation","13/1355","93/18670",0.0166182390808961,0.0166182390808961,0.0816711959826474,"HDAC4/SIRT2/AKAP8/TGFB1/JDP2/MTA2/PINK1/ZBTB7B/SAP30/TADA3/HDAC3/PER1/SIRT7",13
"GO:0006903","BP","GO:0006903","vesicle targeting","13/1355","93/18670",0.0166182390808961,0.0166182390808961,0.0816711959826474,"NSF/SNAP29/CTSZ/YKT6/SEC16B/RAB1A/PREB/TRAPPC1/TMED10/RAB1B/F8/SERPINA1/CRYZL2P-SEC16B",13
"GO:0032092","BP","GO:0032092","positive regulation of protein binding","13/1355","93/18670",0.0166182390808961,0.0166182390808961,0.0816711959826474,"HIPK2/MAPRE3/MAPRE1/LFNG/PLCL1/LRP1/LGALS3/RALB/CDK5/ARF6/ANXA2/STING1/ANXA2P2",13
"GO:0062207","BP","GO:0062207","regulation of pattern recognition receptor signaling pathway","13/1355","93/18670",0.0166182390808961,0.0166182390808961,0.0816711959826474,"CYBA/WDFY1/IRAK3/RIOK3/RTN4/TLR4/TLR2/PDPK1/TKFC/CD14/NPLOC4/PELI1/LILRA2",13
"GO:1901655","BP","GO:1901655","cellular response to ketone","13/1355","93/18670",0.0166182390808961,0.0166182390808961,0.0816711959826474,"ADCY2/AACS/AKAP8/TGFB1/AHR/KLF9/PTGFR/PPARG/CASP9/KLF4/AKT1/ADAM15/MSN",13
"GO:0035601","BP","GO:0035601","protein deacylation","14/1355","103/18670",0.0166811031933418,0.0166811031933418,0.0818918042431754,"HDAC4/SIRT2/ABHD12/AKAP8/TGFB1/JDP2/MTA2/PINK1/ZBTB7B/SAP30/TADA3/HDAC3/PER1/SIRT7",14
"GO:0043030","BP","GO:0043030","regulation of macrophage activation","9/1355","55/18670",0.0167139420989016,0.0167139420989016,0.0818922425010922,"GRN/MMP8/TLR4/THBS1/VSIG4/ZC3H12A/IL31RA/TNIP2/CCL3",9
"GO:0007265","BP","GO:0007265","Ras protein signal transduction","45/1355","448/18670",0.0167171433109323,0.0167171433109323,0.0818922425010922,"NISCH/RHOA/RAB27A/CDC42/ARHGEF10L/RAB18/RAB3D/LIMK1/RAB5C/ARHGDIB/RAB35/DHCR24/MFN2/DENND1A/RHOQ/RAP2C/PREX1/IQSEC2/RAB17/RRAS/RAC1/DBNL/RAB1A/ARHGDIA/RALB/FGD2/DOK2/CDKN2A/ABR/SHC1/CDC42EP3/FBP1/ARF6/ARHGEF40/CFL1/RAB1B/ARHGAP1/RHOG/JUN/GRB2/GPR35/RAB39A/IRS2/CDC42SE1/ITSN1",45
"GO:0031330","BP","GO:0031330","negative regulation of cellular catabolic process","28/1355","253/18670",0.0169666944816719,0.0169666944816719,0.0830254437409416,"SLC11A1/HIPK2/CTSA/SIRT2/TIGAR/HMOX1/TSPO/CHMP4B/CST3/DAP/EIF4G1/QSOX1/BECN1/OS9/FURIN/AKT1/MCL1/ALAD/NOCT/TIMP4/PINK1/MAPKAPK2/ANXA2/NRBP2/ATG7/DDRGK1/PAM16/ANXA2P2",28
"GO:0016049","BP","GO:0016049","cell growth","48/1355","484/18670",0.017088957171878,0.017088957171878,0.0835340034333497,"SEMA3G/EXTL3/CYBA/OGFR/RHOA/CDC42/ENO1/EPB41L3/ULK2/SYT17/TGFB1/MTPN/BRAT1/LIMK1/LHX2/EIF4G1/TTL/RTN4/REG1A/FN1/LAMTOR2/RPS6KA1/PTK2B/CXCR4/LRP1/CDKN2D/PPARG/BTG1/AGT/DBNL/AKT1/ADAM15/EAF2/CDKN2A/PTPRJ/ADAM17/SPOCK1/CDA/G6PD/CDK5/FBP1/ILK/CTNNB1/NAIF1/RIMS2/DDX39B/SLC9A6/TWF2",48
"GO:0048199","BP","GO:0048199","vesicle targeting, to, from or within Golgi","11/1355","74/18670",0.0172974591267496,0.0172974591267496,0.084281906108159,"NSF/CTSZ/SEC16B/RAB1A/PREB/TRAPPC1/TMED10/RAB1B/F8/SERPINA1/CRYZL2P-SEC16B",11
"GO:0086001","BP","GO:0086001","cardiac muscle cell action potential","11/1355","74/18670",0.0172974591267496,0.0172974591267496,0.084281906108159,"PKP2/KCNN2/KCNJ2/TRPM4/GPD1L/ATP1A1/ATP2A2/KCNE1/SLC8A1/FLNA/KCNE1B",11
"GO:0086003","BP","GO:0086003","cardiac muscle cell contraction","11/1355","74/18670",0.0172974591267496,0.0172974591267496,0.084281906108159,"PKP2/KCNN2/PDE4D/KCNJ2/TRPM4/GPD1L/ATP1A1/ATP2A2/KCNE1/FLNA/KCNE1B",11
"GO:0046486","BP","GO:0046486","glycerolipid metabolic process","42/1355","414/18670",0.0174294457921553,0.0174294457921553,0.0848342795641568,"GDE1/PNPLA6/HDHD5/SLC44A1/DGKD/HADHA/PIGS/PNPLA3/ABHD12/PLA2G15/PITPNM1/LPCAT3/PLEK/PLA2G4A/NKX2-3/CAT/OCRL/GPCPD1/PCTP/ARF1/INPP1/ACSL1/GPD1L/LPCAT1/PI4K2A/APOA2/CAPN2/ABHD6/MTMR14/PLB1/PIP4P1/MFSD2A/SERINC2/LPL/PNPLA1/PGP/PCYT2/SLC22A4/FAR1/GPX1/APOC2/PI4KA",42
"GO:0001959","BP","GO:0001959","regulation of cytokine-mediated signaling pathway","21/1355","177/18670",0.0177712320565268,0.0177712320565268,0.0864055410219041,"IFNGR1/IRAK3/SAMHD1/PYCARD/PTPN6/IL1R2/ELF1/CXCR4/PPARG/IL1RN/SPPL2A/TSLP/ADAM17/IFNGR2/HIPK1/DCST1/SYK/PELI3/IRAK1/PTPN1/IKBKG",21
"GO:0008630","BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","14/1355","104/18670",0.0180320594374744,0.0180320594374744,0.0868788884988885,"BID/BAK1/HIPK2/TP73/BAX/HMOX1/PYCARD/CDKN2D/CASP9/CIDEB/MCL1/HIPK1/RPS27L/CRIP1",14
"GO:0030593","BP","GO:0030593","neutrophil chemotaxis","14/1355","104/18670",0.0180320594374744,0.0180320594374744,0.0868788884988885,"CCL22/BST1/PDE4D/NCKAP1L/PREX1/LGALS3/RAC1/IL1RN/FCER1G/ITGB2/SYK/C3AR1/CCL23/CCL3",14
"GO:0098732","BP","GO:0098732","macromolecule deacylation","14/1355","104/18670",0.0180320594374744,0.0180320594374744,0.0868788884988885,"HDAC4/SIRT2/ABHD12/AKAP8/TGFB1/JDP2/MTA2/PINK1/ZBTB7B/SAP30/TADA3/HDAC3/PER1/SIRT7",14
"GO:1901800","BP","GO:1901800","positive regulation of proteasomal protein catabolic process","14/1355","104/18670",0.0180320594374744,0.0180320594374744,0.0868788884988885,"SIRT2/CHFR/PSMC1/CSNK1A1/RNF19B/EDEM1/MDM2/PRICKLE1/AKT1/TRIB1/PLK3/GBA/ZFAND2A/DDRGK1",14
"GO:0070167","BP","GO:0070167","regulation of biomineral tissue development","13/1355","94/18670",0.0180469455881097,0.0180469455881097,0.0868788884988885,"TGFB1/BMPR1A/PTK2B/SRGN/TRPM4/OSR2/ADRB2/CEBPB/ANO6/FAM20C/SLC8A1/RFLNB/CCL3",13
"GO:0110149","BP","GO:0110149","regulation of biomineralization","13/1355","94/18670",0.0180469455881097,0.0180469455881097,0.0868788884988885,"TGFB1/BMPR1A/PTK2B/SRGN/TRPM4/OSR2/ADRB2/CEBPB/ANO6/FAM20C/SLC8A1/RFLNB/CCL3",13
"GO:0061013","BP","GO:0061013","regulation of mRNA catabolic process","23/1355","199/18670",0.0180771661240859,0.0180771661240859,0.0868788884988885,"PSMB1/SLC11A1/VIM/ALKBH5/PSMD8/PSMC1/PSMA7/PSMD7/PSMD9/EIF4G1/AKT1/UBC/NOCT/TNFSF13/MAPKAPK2/ZC3H12A/PRKCD/YWHAZ/YWHAB/PSMD2/MEX3D/PLEKHN1/PSMB3",23
"GO:0019068","BP","GO:0019068","virion assembly","7/1355","38/18670",0.0180783565115755,0.0180783565115755,0.0868788884988885,"CHMP4B/CHMP3/CHMP2A/CHMP1A/RAB1A/UBC/RAB1B",7
"GO:0048246","BP","GO:0048246","macrophage chemotaxis","7/1355","38/18670",0.0180783565115755,0.0180783565115755,0.0868788884988885,"PTK2B/LGALS3/THBS1/CYP19A1/C3AR1/AZU1/CCL3",7
"GO:0051693","BP","GO:0051693","actin filament capping","7/1355","38/18670",0.0180783565115755,0.0180783565115755,0.0868788884988885,"CAPG/CAPZB/MTPN/CAPZA1/VILL/CAPZA2/TWF2",7
"GO:0055069","BP","GO:0055069","zinc ion homeostasis","7/1355","38/18670",0.0180783565115755,0.0180783565115755,0.0868788884988885,"SLC39A7/SLC39A6/MT1E/SLC30A1/MT1X/MT1F/MT1M",7
"GO:0009166","BP","GO:0009166","nucleotide catabolic process","10/1355","65/18670",0.0181217561127813,0.0181217561127813,0.0869115184251652,"UPP2/SAMHD1/ABCD1/PDE4D/NUDT7/CNP/UPP1/NUDT16/GPX1/NUDT18",10
"GO:0050707","BP","GO:0050707","regulation of cytokine secretion","24/1355","210/18670",0.018123300688242,0.018123300688242,0.0869115184251652,"IFNGR1/PYCARD/GAPDH/FN1/IL1R2/MMP8/SRGN/LRP1/TLR4/TLR2/TSLP/APOA2/NLRP3/ZC3H12A/SYK/CD14/LPL/IL17RA/ALOX15B/ANXA4/TMSB4X/MIR590/LILRA2/CCL3",24
"GO:1903825","BP","GO:1903825","organic acid transmembrane transport","17/1355","135/18670",0.0182812558074042,0.0182812558074042,0.0874848243414921,"SLC25A13/SLC66A1/SLC1A3/ABCD1/SLC38A7/SLC25A11/SLC36A1/SLC6A6/AGT/THBS1/SLC16A3/AKT1/SLC38A10/MID1IP1/EMB/SLC36A4/IRS2",17
"GO:1905039","BP","GO:1905039","carboxylic acid transmembrane transport","17/1355","135/18670",0.0182812558074042,0.0182812558074042,0.0874848243414921,"SLC25A13/SLC66A1/SLC1A3/ABCD1/SLC38A7/SLC25A11/SLC36A1/SLC6A6/AGT/THBS1/SLC16A3/AKT1/SLC38A10/MID1IP1/EMB/SLC36A4/IRS2",17
"GO:0002089","BP","GO:0002089","lens morphogenesis in camera-type eye","5/1355","22/18670",0.0186109989812053,0.0186109989812053,0.0881888190582565,"HIPK2/PROX1/MEIS1/HIPK1/CTNNB1",5
"GO:0032469","BP","GO:0032469","endoplasmic reticulum calcium ion homeostasis","5/1355","22/18670",0.0186109989812053,0.0186109989812053,0.0881888190582565,"BAK1/BAX/TMBIM6/ATP2A2/GRINA",5
"GO:0034311","BP","GO:0034311","diol metabolic process","5/1355","22/18670",0.0186109989812053,0.0186109989812053,0.0881888190582565,"ACER3/ASAH1/SPR/PCBD1/GBA",5
"GO:0043496","BP","GO:0043496","regulation of protein homodimerization activity","5/1355","22/18670",0.0186109989812053,0.0186109989812053,0.0881888190582565,"BAK1/BAX/LGALS3/ARF6/PCBD1",5
"GO:0045649","BP","GO:0045649","regulation of macrophage differentiation","5/1355","22/18670",0.0186109989812053,0.0186109989812053,0.0881888190582565,"TGFB1/ID2/C1QC/TRIB1/HCLS1",5
"GO:0071404","BP","GO:0071404","cellular response to low-density lipoprotein particle stimulus","5/1355","22/18670",0.0186109989812053,0.0186109989812053,0.0881888190582565,"PPARG/FCER1G/ITGB2/SYK/LPL",5
"GO:0090312","BP","GO:0090312","positive regulation of protein deacetylation","5/1355","22/18670",0.0186109989812053,0.0186109989812053,0.0881888190582565,"AKAP8/TGFB1/JDP2/PINK1/ZBTB7B",5
"GO:0022409","BP","GO:0022409","positive regulation of cell-cell adhesion","28/1355","255/18670",0.0186543591249466,0.0186543591249466,0.0881888190582565,"CD4/PTPRU/RHOA/CDC42/IL12RB1/LGALS1/SIRPB1/CORO1A/PYCARD/CD276/EBI3/TGFB1/VSIR/PTPN6/NCKAP1L/RAC1/PDPK1/AKT1/ITGB2/ZBTB7B/NLRP3/SYK/CCDC88B/PTAFR/GRB2/IRAK1/LILRB4/SIRPA",28
"GO:0006749","BP","GO:0006749","glutathione metabolic process","9/1355","56/18670",0.0186722440844717,0.0186722440844717,0.0881888190582565,"MGST2/GGT1/GSR/GSTM3/IDH1/G6PD/OPLAH/GSTK1/GPX1",9
"GO:0072528","BP","GO:0072528","pyrimidine-containing compound biosynthetic process","9/1355","56/18670",0.0186722440844717,0.0186722440844717,0.0881888190582565,"UPP2/TYMP/NME3/PUDP/CDA/TK2/SHMT1/UPP1/TPK1",9
"GO:0086002","BP","GO:0086002","cardiac muscle cell action potential involved in contraction","9/1355","56/18670",0.0186722440844717,0.0186722440844717,0.0881888190582565,"PKP2/KCNN2/KCNJ2/TRPM4/GPD1L/ATP1A1/KCNE1/FLNA/KCNE1B",9
"GO:0086065","BP","GO:0086065","cell communication involved in cardiac conduction","9/1355","56/18670",0.0186722440844717,0.0186722440844717,0.0881888190582565,"PKP2/PRKACA/KCNN2/PDE4D/TRPM4/ATP1A1/SLC8A1/FLNA/CALM1",9
"GO:0043303","BP","GO:0043303","mast cell degranulation","8/1355","47/18670",0.0187574439427167,0.0187574439427167,0.0881888190582565,"STXBP2/LAT2/HMOX1/PDPK1/FCER1G/SYK/FES/MILR1",8
"GO:0048806","BP","GO:0048806","genitalia development","8/1355","47/18670",0.0187574439427167,0.0187574439427167,0.0881888190582565,"BAK1/BAX/DHCR24/HSD17B3/CYP19A1/MERTK/CTNNB1/CHD7",8
"GO:0050435","BP","GO:0050435","amyloid-beta metabolic process","8/1355","47/18670",0.0187574439427167,0.0187574439427167,0.0881888190582565,"IFNGR1/ABCA7/APH1A/BECN1/PSEN2/NCSTN/TMED10/PRNP",8
"GO:0070169","BP","GO:0070169","positive regulation of biomineral tissue development","8/1355","47/18670",0.0187574439427167,0.0187574439427167,0.0881888190582565,"TGFB1/BMPR1A/OSR2/ADRB2/CEBPB/ANO6/FAM20C/SLC8A1",8
"GO:0110151","BP","GO:0110151","positive regulation of biomineralization","8/1355","47/18670",0.0187574439427167,0.0187574439427167,0.0881888190582565,"TGFB1/BMPR1A/OSR2/ADRB2/CEBPB/ANO6/FAM20C/SLC8A1",8
"GO:0050821","BP","GO:0050821","protein stabilization","21/1355","178/18670",0.0188189916826344,0.0188189916826344,0.0883869734155634,"TYROBP/GRN/ATP1B3/RASSF2/PFN1/PPARGC1A/GAPDH/RTN4/HIP1/CCT5/TBRG1/PINK1/APOA2/PEX19/PRKCD/WDR81/TNIP2/CRTAP/LAMP1/CHP1/FLNA",21
"GO:0061337","BP","GO:0061337","cardiac conduction","18/1355","146/18670",0.0188841296850589,0.0188841296850589,0.0885327142923028,"PKP2/ATP1B3/PRKACA/KCNN2/CACNA1F/PDE4D/KCNJ2/TRPM4/AGT/CACNA2D4/ATP1A1/STIM1/ATP2A2/KCNE1/SLC8A1/FLNA/CALM1/KCNE1B",18
"GO:0150076","BP","GO:0150076","neuroinflammatory response","11/1355","75/18670",0.0189850011747683,0.0189850011747683,0.0885327142923028,"TYROBP/IFNGR1/GRN/MMP8/LRP1/TLR2/ITGB2/ITGAM/AZU1/JUN/CCL3",11
"GO:0010743","BP","GO:0010743","regulation of macrophage derived foam cell differentiation","6/1355","30/18670",0.0190054863329433,0.0190054863329433,0.0885327142923028,"NFKBIA/PPARG/AGT/ABCA5/LPL/ALOX15B",6
"GO:0032728","BP","GO:0032728","positive regulation of interferon-beta production","6/1355","30/18670",0.0190054863329433,0.0190054863329433,0.0885327142923028,"RIOK3/IRF5/TLR4/TLR2/HMGB2/RNF135",6
"GO:0044788","BP","GO:0044788","modulation by host of viral process","6/1355","30/18670",0.0190054863329433,0.0190054863329433,0.0885327142923028,"VAPA/ZC3H12A/CFL1/ANXA2/IGF2R/ANXA2P2",6
"GO:0046320","BP","GO:0046320","regulation of fatty acid oxidation","6/1355","30/18670",0.0190054863329433,0.0190054863329433,0.0885327142923028,"ACADVL/ABCD1/PPARGC1A/PPARG/AKT1/IRS2",6
"GO:0070168","BP","GO:0070168","negative regulation of biomineral tissue development","6/1355","30/18670",0.0190054863329433,0.0190054863329433,0.0885327142923028,"TGFB1/PTK2B/SRGN/TRPM4/RFLNB/CCL3",6
"GO:0110150","BP","GO:0110150","negative regulation of biomineralization","6/1355","30/18670",0.0190054863329433,0.0190054863329433,0.0885327142923028,"TGFB1/PTK2B/SRGN/TRPM4/RFLNB/CCL3",6
"GO:0002832","BP","GO:0002832","negative regulation of response to biotic stimulus","13/1355","95/18670",0.0195664113207491,0.0195664113207491,0.0903996974924298,"GRN/SIRT2/IRAK3/SAMHD1/RIOK3/PPARG/TKFC/VSIG4/SIGLEC11/DCST1/TRIB1/NPLOC4/LILRA2",13
"GO:0044070","BP","GO:0044070","regulation of anion transport","13/1355","95/18670",0.0195664113207491,0.0195664113207491,0.0903996974924298,"ABCA7/HRH3/CA2/AGT/THBS1/AKT1/PRKCD/SYK/PRELID1/PTAFR/PRNP/CEBPB/IRS2",13
"GO:0006000","BP","GO:0006000","fructose metabolic process","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"PFKFB4/TKFC/ALDOA/FBP1",4
"GO:0010273","BP","GO:0010273","detoxification of copper ion","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"MT1E/MT1X/MT1F/MT1M",4
"GO:0018158","BP","GO:0018158","protein oxidation","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"SUMF1/APOA2/PRDX3/GPX1",4
"GO:0019321","BP","GO:0019321","pentose metabolic process","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"PGD/G6PD/TKT/RBKS",4
"GO:0030852","BP","GO:0030852","regulation of granulocyte differentiation","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"C1QC/TRIB1/HCLS1/EVI2B",4
"GO:0034134","BP","GO:0034134","toll-like receptor 2 signaling pathway","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"CYBA/TLR2/TNIP2/IRAK1",4
"GO:0042983","BP","GO:0042983","amyloid precursor protein biosynthetic process","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"SOAT1/ABCA7/NECAB2/NCSTN",4
"GO:0042984","BP","GO:0042984","regulation of amyloid precursor protein biosynthetic process","4/1355","15/18670",0.0197436030625507,0.0197436030625507,0.0903996974924298,"SOAT1/ABCA7/NECAB2/NCSTN",4
