"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031313","CC","GO:0031313","extrinsic component of endosome membrane","2/242","10/19717",0.00632662277900517,0.00632662277900517,0.194483647312036,"SNX10/ANXA1",2
"GO:0030140","CC","GO:0030140","trans-Golgi network transport vesicle","3/242","31/19717",0.00636974711394822,0.00636974711394822,0.194483647312036,"SPG21/SORT1/TMED10",3
"GO:0030662","CC","GO:0030662","coated vesicle membrane","7/242","182/19717",0.00733788730180104,0.00733788730180104,0.194483647312036,"SEC23B/HIP1/KDELR2/SCARB2/SEC24D/ADRB2/TMED10",7
"GO:0045177","CC","GO:0045177","apical part of cell","11/242","384/19717",0.0081084652950417,0.0081084652950417,0.194483647312036,"SNX10/ATP6V1A/ACVR1/ANXA1/CD36/MYO7A/ATP6V1B2/ADRB2/CLIC4/CLCN5/ATP6AP2",11
"GO:0098636","CC","GO:0098636","protein complex involved in cell adhesion","3/242","34/19717",0.00825444881459036,0.00825444881459036,0.194483647312036,"CD80/ITGB2/ITGA2",3
"GO:0030136","CC","GO:0030136","clathrin-coated vesicle","7/242","188/19717",0.00869456305630276,0.00869456305630276,0.194483647312036,"SPG21/VWF/HIP1/SORT1/SCARB2/ADRB2/TMED10",7
"GO:0033116","CC","GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","4/242","71/19717",0.0113215983807463,0.0113215983807463,0.19843237792002,"CTSC/MPPE1/DCSTAMP/TMED10",4
"GO:0042588","CC","GO:0042588","zymogen granule","2/242","14/19717",0.0123873674782945,0.0123873674782945,0.19843237792002,"RAB3D/TMED10",2
"GO:0043083","CC","GO:0043083","synaptic cleft","2/242","14/19717",0.0123873674782945,0.0123873674782945,0.19843237792002,"C1QL1/GRIN1",2
"GO:0061702","CC","GO:0061702","inflammasome complex","2/242","14/19717",0.0123873674782945,0.0123873674782945,0.19843237792002,"CASP1/CASP5",2
"GO:0005774","CC","GO:0005774","vacuolar membrane","11/242","412/19717",0.0132177967535487,0.0132177967535487,0.19843237792002,"RAB3D/ATP6V1A/SORT1/MYO7A/SCARB2/ATP6V1B2/PIP4P2/PI4K2A/BRI3/CLCN5/SLC35F6",11
"GO:0030660","CC","GO:0030660","Golgi-associated vesicle membrane","5/242","114/19717",0.0133066418134602,0.0133066418134602,0.19843237792002,"SEC23B/CNGA4/KDELR2/SEC24D/TMED10",5
"GO:0016504","MF","GO:0016504","peptidase activator activity","6/224","38/17696",7.57060551665623e-06,7.57060551665623e-06,0.00310793279104835,"BCL2L13/VSIR/CTSC/APAF1/TANK/CASP1",6
"GO:0033218","MF","GO:0033218","amide binding","15/224","356/17696",5.06668056717483e-05,5.06668056717483e-05,0.010400028532622,"GLP1R/ACVR1/CLU/PLEKHA8P1/CD36/KDELR2/ITGB2/ITGA2/NOD2/ADRB2/GRIN1/CD300LF/TRGV9/TRGV3/GCGR",15
"GO:0016505","MF","GO:0016505","peptidase activator activity involved in apoptotic process","4/224","19/17696",8.34393845615884e-05,8.34393845615884e-05,0.0105918376295507,"BCL2L13/CTSC/APAF1/CASP1",4
"GO:0042277","MF","GO:0042277","peptide binding","13/224","295/17696",0.000103202520493058,0.000103202520493058,0.0105918376295507,"GLP1R/ACVR1/CLU/CD36/KDELR2/ITGB2/ITGA2/NOD2/ADRB2/GRIN1/TRGV9/TRGV3/GCGR",13
"GO:0038024","MF","GO:0038024","cargo receptor activity","6/224","76/17696",0.000401986510878122,0.000401986510878122,0.0291906643656199,"CD36/ENPP2/SCARB2/ITGB2/SCARA3/MRC1",6
"GO:0001540","MF","GO:0001540","amyloid-beta binding","6/224","78/17696",0.000462495203758508,0.000462495203758508,0.0291906643656199,"CLU/CD36/ITGB2/ITGA2/ADRB2/GRIN1",6
"GO:0005548","MF","GO:0005548","phospholipid transporter activity","5/224","52/17696",0.000497738251362492,0.000497738251362492,0.0291906643656199,"PLEKHA8P1/SCARB2/PLSCR2/PITPNA/ANO6",5
"GO:0008656","MF","GO:0008656","cysteine-type endopeptidase activator activity involved in apoptotic process","3/224","16/17696",0.0009921820403105,0.0009921820403105,0.0452574264001281,"BCL2L13/APAF1/CASP1",3
"GO:0050700","MF","GO:0050700","CARD domain binding","3/224","16/17696",0.0009921820403105,0.0009921820403105,0.0452574264001281,"CASP1/NOD2/CARD16",3
"GO:0061134","MF","GO:0061134","peptidase regulator activity","9/224","219/17696",0.00194203562450096,0.00194203562450096,0.0797256730058288,"BCL2L13/VSIR/CTSC/APAF1/TANK/PI15/CASP1/CAST/CARD16",9
"GO:0001618","MF","GO:0001618","virus receptor activity","5/224","74/17696",0.00246452752740296,0.00246452752740296,0.0843127838322064,"CD86/CD80/SCARB2/ITGA2/MRC1",5
"GO:0140272","MF","GO:0140272","exogenous protein binding","5/224","74/17696",0.00246452752740296,0.00246452752740296,0.0843127838322064,"CD86/CD80/SCARB2/ITGA2/MRC1",5
"GO:0005543","MF","GO:0005543","phospholipid binding","13/224","427/17696",0.00319559774225274,0.00319559774225274,0.100913612913244,"AMPH/SNX10/PLEK/PLA2G4A/HIP1/PLEKHA8P1/ANXA1/MYOF/SCARB2/MPPE1/PITPNA/CD300LF/PLEKHN1",13
"GO:0005044","MF","GO:0005044","scavenger receptor activity","4/224","51/17696",0.00392159085054236,0.00392159085054236,0.111528449309864,"CD36/ENPP2/SCARB2/SCARA3",4
"GO:0031072","MF","GO:0031072","heat shock protein binding","6/224","119/17696",0.00407507795555272,0.00407507795555272,0.111528449309864,"DNAJC10/AHR/LIMK1/APAF1/ITGB2/NOD2",6
"GO:0004955","MF","GO:0004955","prostaglandin receptor activity","2/224","10/17696",0.00671368181542076,0.00671368181542076,0.149673224617552,"PTGER3/PTGFR",2
"GO:0017128","MF","GO:0017128","phospholipid scramblase activity","2/224","10/17696",0.00671368181542076,0.00671368181542076,0.149673224617552,"PLSCR2/ANO6",2
"GO:0008081","MF","GO:0008081","phosphoric diester hydrolase activity","5/224","94/17696",0.00685610698480183,0.00685610698480183,0.149673224617552,"PRKAR2B/ENPP2/MPPE1/PDE7B/GDPD4",5
"GO:0005164","MF","GO:0005164","tumor necrosis factor receptor binding","3/224","31/17696",0.00692718385729952,0.00692718385729952,0.149673224617552,"TNFSF13B/TNFSF13/TNFSF12",3
"GO:0071949","MF","GO:0071949","FAD binding","3/224","32/17696",0.00757339446110977,0.00757339446110977,0.151848748157672,"KMO/SQOR/ACOX2",3
"GO:0004954","MF","GO:0004954","prostanoid receptor activity","2/224","11/17696",0.00813753547819318,0.00813753547819318,0.151848748157672,"PTGER3/PTGFR",2
"GO:0005247","MF","GO:0005247","voltage-gated chloride channel activity","2/224","11/17696",0.00813753547819318,0.00813753547819318,0.151848748157672,"CLCN5/ANO6",2
"GO:0051087","MF","GO:0051087","chaperone binding","5/224","102/17696",0.00959617274490934,0.00959617274490934,0.171281801854217,"DNAJC10/CTSC/VWF/CLU/SCARB2",5
"GO:0008179","MF","GO:0008179","adenylate cyclase binding","2/224","13/17696",0.0113501091691371,0.0113501091691371,0.179212250039006,"ADCY2/ADRB2",2
"GO:0031404","MF","GO:0031404","chloride ion binding","2/224","13/17696",0.0113501091691371,0.0113501091691371,0.179212250039006,"CTSC/CLCN5",2
"GO:0097617","MF","GO:0097617","annealing activity","2/224","13/17696",0.0113501091691371,0.0113501091691371,0.179212250039006,"SMARCA1/ANXA1",2
"GO:0005109","MF","GO:0005109","frizzled binding","3/224","39/17696",0.0130813664390603,0.0130813664390603,0.192540935984447,"WNT9A/FZD1/WNT7B",3
"GO:0097001","MF","GO:0097001","ceramide binding","2/224","14/17696",0.0131322792235546,0.0131322792235546,0.192540935984447,"PLEKHA8P1/CD300LF",2
"GO:0004953","MF","GO:0004953","icosanoid receptor activity","2/224","15/17696",0.0150274427018498,0.0150274427018498,0.192786271503995,"PTGER3/PTGFR",2
"GO:0005024","MF","GO:0005024","transforming growth factor beta-activated receptor activity","2/224","15/17696",0.0150274427018498,0.0150274427018498,0.192786271503995,"ACVR1/BMPR1B",2
"GO:0097153","MF","GO:0097153","cysteine-type endopeptidase activity involved in apoptotic process","2/224","15/17696",0.0150274427018498,0.0150274427018498,0.192786271503995,"CASP1/CASP5",2
"GO:1901611","MF","GO:1901611","phosphatidylglycerol binding","2/224","15/17696",0.0150274427018498,0.0150274427018498,0.192786271503995,"PITPNA/PLEKHN1",2
"GO:0043028","MF","GO:0043028","cysteine-type endopeptidase regulator activity involved in apoptotic process","3/224","42/17696",0.0159849790363602,0.0159849790363602,0.198856198538452,"BCL2L13/APAF1/CASP1",3
